passenger_id,age,nationality,loyalty_tier,lifetime_flights,lifetime_spend_usd,preferred_cabin,churn_risk_score,digital_checkin,app_user,account_age_years,avg_booking_lead_days,last_flight_days_ago
PAX012168,26,FR,Blue,2,3590.5,Business,0.472,1,1,5.1,1,44
PAX012169,61,SG,Gold,40,28935.46,Economy,0.05,1,0,7.8,22,205
PAX012170,19,QA,Gold,37,37846.33,Economy,0.102,1,1,4.3,42,62
PAX012171,46,US,Gold,19,21274.24,Economy,0.049,1,1,3.3,54,91
PAX012172,44,US,Blue,4,3025.64,Economy,0.275,1,1,3.3,20,90
PAX012173,49,QA,Silver,9,6922.98,Economy,0.142,0,0,4.8,18,18
PAX012174,37,QA,Blue,3,1450.08,Economy,0.31,1,1,2.2,34,93
PAX012175,40,EG,Silver,8,4298.73,Economy,0.164,1,0,2.5,23,89
PAX012176,28,TH,Silver,7,7555.74,Economy,0.153,1,1,3.3,6,112
PAX012177,32,US,Platinum,85,64750.84,First,0.01,1,1,6.5,20,108
PAX012178,18,EG,Blue,1,2591.66,Business,0.39,1,1,3.9,41,105
PAX012179,34,EG,Blue,2,3363.59,Economy,0.433,1,0,7.0,48,178
PAX012180,30,US,Silver,13,6739.49,Economy,0.095,1,0,2.5,1,186
PAX012181,39,GB,Blue,2,3548.85,Economy,0.534,0,0,9.5,31,240
PAX012182,52,TH,Platinum,75,85651.61,Business,0.018,1,1,6.7,1,169
PAX012183,33,AE,Silver,17,8525.28,Economy,0.187,1,0,9.5,65,167
PAX012184,36,US,Blue,3,1932.14,Economy,0.368,0,1,3.1,30,131
PAX012185,42,FR,Platinum,44,84073.86,Economy,0.024,0,0,7.6,36,92
PAX012186,33,US,Gold,34,20931.52,Economy,0.049,1,1,7.3,41,86
PAX012187,22,QA,Blue,2,2169.14,Economy,0.366,1,0,7.5,21,68
PAX012188,35,DE,Blue,1,3651.51,Economy,0.46,1,0,1.4,42,171
PAX012189,52,US,Gold,16,24484.74,First,0.01,1,1,11.0,64,98
PAX012190,26,TH,Silver,14,11928.49,Economy,0.14,0,1,8.0,13,39
PAX012191,18,EG,Silver,16,8027.59,Business,0.213,0,1,5.8,41,1
PAX012192,25,EG,Blue,4,4165.08,Economy,0.397,0,0,4.5,31,196
PAX012193,34,EG,Silver,10,5979.41,Economy,0.189,1,1,2.5,11,67
PAX012194,20,DE,Silver,7,9641.09,Economy,0.114,1,1,8.4,25,1
PAX012195,28,FR,Silver,12,6838.88,Economy,0.124,1,0,4.2,42,99
PAX012196,26,SG,Blue,4,4283.88,Economy,0.273,0,1,2.2,32,64
PAX012197,27,US,Gold,20,28795.92,Economy,0.026,1,1,2.6,23,1
PAX012198,18,QA,Silver,3,9965.72,Economy,0.229,1,1,7.7,32,99
PAX012199,26,EG,Blue,2,1882.95,Economy,0.396,1,0,10.1,40,52
PAX012200,38,EG,Platinum,74,81463.09,Economy,0.01,1,1,5.0,7,100
PAX012201,26,US,Gold,35,21452.53,First,0.065,1,1,2.5,44,110
PAX012202,43,GB,Silver,16,5646.3,Economy,0.164,0,1,9.0,23,15
PAX012203,39,GB,Blue,3,2125.4,Business,0.274,1,1,5.0,25,138
PAX012204,36,QA,Silver,8,7421.74,Economy,0.114,0,1,6.8,18,163
PAX012205,28,SG,Silver,13,8508.0,Economy,0.206,1,0,6.0,48,83
PAX012206,18,TH,Silver,10,11939.82,Business,0.231,0,0,7.9,9,61
PAX012207,33,SG,Gold,26,30545.62,Economy,0.118,1,1,2.9,55,64
PAX012208,29,US,Blue,3,2074.1,Economy,0.401,0,1,6.8,28,62
PAX012209,42,EG,Blue,2,3659.17,Economy,0.459,1,1,2.3,29,73
PAX012210,25,AU,Blue,3,3562.19,Business,0.362,1,0,10.1,1,41
PAX012211,18,QA,Blue,3,2434.29,Economy,0.285,1,0,1.0,33,79
PAX012212,30,AU,Gold,29,32559.19,First,0.074,1,1,3.7,29,18
PAX012213,28,GB,Blue,2,2974.16,Economy,0.404,1,0,0.8,28,137
PAX012214,52,AE,Blue,2,2463.02,Economy,0.503,1,0,5.2,21,46
PAX012215,35,JP,Gold,20,18255.91,Business,0.045,1,1,10.8,1,85
PAX012216,30,AU,Blue,5,2463.51,Business,0.429,1,1,5.5,47,65
PAX012217,40,DE,Blue,3,2315.84,Economy,0.346,1,0,4.4,33,107
PAX012218,33,US,Silver,13,9630.4,Economy,0.264,0,0,2.7,18,135
PAX012219,25,US,Blue,3,1955.6,Business,0.272,1,0,8.4,62,87
PAX012220,45,QA,Blue,2,2857.4,Economy,0.479,1,1,3.1,56,136
PAX012221,50,FR,Blue,3,2632.41,Business,0.254,0,0,3.8,39,123
PAX012222,30,US,Silver,8,10802.99,Economy,0.048,1,1,2.8,7,64
PAX012223,48,SG,Blue,1,3247.49,Economy,0.317,1,0,5.4,17,133
PAX012224,18,JP,Silver,14,8255.53,Economy,0.096,0,0,0.5,40,40
PAX012225,46,JP,Blue,2,2994.2,Economy,0.433,1,1,9.7,33,99
PAX012226,35,DE,Platinum,47,72074.84,Economy,0.01,1,1,2.3,14,181
PAX012227,20,DE,Blue,2,3853.46,Business,0.439,1,1,8.5,35,82
PAX012228,38,AE,Silver,13,6670.5,Business,0.195,1,0,3.3,9,134
PAX012229,39,SG,Blue,2,2079.19,Economy,0.425,1,1,8.4,36,152
PAX012230,43,IN,Silver,10,10103.81,Economy,0.148,0,0,10.1,39,191
PAX012231,27,FR,Silver,7,14819.78,Economy,0.174,0,1,1.1,50,100
PAX012232,20,FR,Gold,36,19164.74,Business,0.031,1,1,2.5,15,73
PAX012233,47,SG,Blue,2,2856.92,Economy,0.465,1,1,5.4,50,87
PAX012234,43,SG,Platinum,38,60833.03,Business,0.015,1,1,1.0,2,105
PAX012235,54,US,Blue,3,2232.26,Business,0.266,1,0,8.2,49,151
PAX012236,22,QA,Silver,12,7643.27,Economy,0.196,1,1,10.5,12,172
PAX012237,18,US,Blue,2,2320.11,Economy,0.405,1,1,6.1,2,6
PAX012238,31,AE,Gold,50,21894.42,Business,0.01,0,1,9.1,36,49
PAX012239,35,GB,Blue,1,2246.91,Economy,0.331,1,0,6.6,69,94
PAX012240,40,EG,Gold,30,19664.16,Economy,0.104,1,1,5.6,38,1
PAX012241,18,JP,Silver,15,9815.28,Business,0.082,1,0,3.7,24,153
PAX012242,35,JP,Silver,12,10092.04,Economy,0.179,1,1,3.8,18,76
PAX012243,45,TH,Blue,3,3066.45,Business,0.423,0,0,5.9,48,1
PAX012244,31,DE,Gold,32,30016.43,Business,0.01,1,0,11.6,23,8
PAX012245,31,AU,Silver,13,11248.73,Economy,0.182,0,0,3.6,1,76
PAX012246,22,QA,Silver,8,10877.31,Economy,0.204,0,1,12.0,36,41
PAX012247,18,US,Silver,20,8772.91,Economy,0.193,0,0,11.2,11,11
PAX012248,38,US,Silver,13,4681.48,Economy,0.219,1,0,8.5,36,6
PAX012249,25,US,Blue,1,2760.83,Economy,0.442,1,1,8.6,21,167
PAX012250,20,AE,Gold,20,22469.18,Business,0.164,1,1,2.5,20,1
PAX012251,40,EG,Blue,4,2833.53,Economy,0.379,1,1,7.9,16,48
PAX012252,29,US,Gold,21,22875.39,Business,0.01,1,1,7.3,13,88
PAX012253,18,DE,Blue,2,3621.12,Economy,0.401,1,0,7.5,80,64
PAX012254,21,IN,Silver,7,7152.09,Economy,0.202,1,1,0.7,48,146
PAX012255,31,QA,Gold,24,14027.23,Economy,0.154,1,1,8.4,29,105
PAX012256,18,IN,Blue,3,3813.01,Economy,0.408,0,1,7.9,46,147
PAX012257,27,IN,Blue,3,2885.89,Business,0.396,1,1,2.0,37,98
PAX012258,25,IN,Silver,10,7147.57,Economy,0.228,0,0,4.4,34,183
PAX012259,39,IN,Gold,31,22006.28,First,0.01,1,1,9.5,21,1
PAX012260,20,QA,Blue,2,2385.8,Economy,0.383,0,1,5.1,15,1
PAX012261,36,EG,Blue,3,3728.69,Business,0.339,0,1,10.4,24,39
PAX012262,21,US,Blue,5,2133.0,Economy,0.226,1,0,7.7,34,44
PAX012263,42,US,Gold,22,27493.21,Business,0.01,1,1,10.1,46,24
PAX012264,39,IN,Gold,38,30309.98,Economy,0.062,1,1,7.4,26,46
PAX012265,26,GB,Platinum,80,64248.35,Business,0.01,1,1,12.0,54,105
PAX012266,27,FR,Blue,3,2240.57,Business,0.326,1,1,9.2,18,31
PAX012267,35,FR,Blue,2,3829.7,Economy,0.414,1,0,8.9,53,121
PAX012268,18,IN,Silver,6,11771.48,Economy,0.064,0,0,2.8,10,45
PAX012269,25,JP,Blue,2,3312.42,Economy,0.343,1,0,3.1,13,70
PAX012270,37,IN,Silver,19,8776.23,Business,0.211,0,0,11.4,23,55
PAX012271,33,IN,Gold,8,18595.99,Business,0.05,1,1,6.0,10,98
PAX012272,37,QA,Blue,2,2551.11,Economy,0.469,0,0,4.9,38,30
PAX012273,26,QA,Silver,18,10985.48,Economy,0.153,1,1,4.8,63,107
PAX012274,29,SG,Blue,3,3245.25,Economy,0.293,1,0,4.1,44,164
PAX012275,51,IN,Blue,2,3688.73,Economy,0.368,1,0,2.1,30,201
PAX012276,23,GB,Blue,2,2989.13,Economy,0.439,0,0,8.7,61,67
PAX012277,40,JP,Blue,2,1667.31,Economy,0.441,1,0,8.2,32,67
PAX012278,34,EG,Platinum,67,95062.54,Economy,0.01,1,1,9.6,34,126
PAX012279,19,SG,Silver,14,7218.98,Economy,0.167,0,1,12.0,63,137
PAX012280,41,TH,Gold,31,25252.95,Economy,0.075,1,1,3.2,67,145
PAX012281,21,US,Silver,13,5970.91,Economy,0.172,1,1,7.7,21,1
PAX012282,29,AE,Blue,2,2495.09,Business,0.426,0,0,10.5,4,112
PAX012283,46,GB,Platinum,84,77323.0,Economy,0.01,1,1,3.6,39,155
PAX012284,42,AE,Gold,24,17664.86,Economy,0.197,0,1,1.8,36,273
PAX012285,43,FR,Blue,3,3638.02,Economy,0.371,0,0,2.5,46,77
PAX012286,31,SG,Blue,2,2451.13,Economy,0.479,0,0,2.8,42,74
PAX012287,18,SG,Blue,1,3077.26,Economy,0.517,1,1,3.1,50,189
PAX012288,25,DE,Silver,12,8068.99,Economy,0.261,0,1,10.5,31,1
PAX012289,18,IN,Blue,3,760.04,Economy,0.366,0,0,3.5,27,53
PAX012290,18,TH,Blue,2,2978.34,Economy,0.461,1,1,9.0,46,94
PAX012291,46,US,Blue,1,1859.95,Economy,0.46,1,1,2.2,23,61
PAX012292,27,GB,Platinum,77,67096.63,Business,0.047,1,1,7.4,55,102
PAX012293,33,GB,Platinum,47,31644.0,Business,0.1,0,1,11.2,13,56
PAX012294,36,AU,Blue,2,2923.8,Economy,0.393,1,1,9.0,4,88
PAX012295,30,EG,Silver,15,5703.31,Economy,0.183,1,1,11.2,36,77
PAX012296,53,DE,Platinum,87,51691.42,First,0.01,1,0,6.0,2,134
PAX012297,36,SG,Blue,5,2860.24,Business,0.361,0,1,7.3,11,233
PAX012298,43,IN,Silver,13,7543.76,Economy,0.168,1,1,3.3,7,67
PAX012299,18,GB,Blue,1,3130.07,Economy,0.45,1,1,11.3,44,37
PAX012300,37,QA,Platinum,89,50327.37,Economy,0.01,0,1,8.9,26,21
PAX012301,27,IN,Blue,2,3257.04,Economy,0.475,1,1,3.4,47,139
PAX012302,22,SG,Silver,13,3160.36,Economy,0.255,1,1,0.7,26,18
PAX012303,37,EG,Silver,8,11907.66,Economy,0.11,1,0,11.0,14,135
PAX012304,48,AE,Platinum,40,94200.41,Economy,0.01,1,1,0.7,52,172
PAX012305,55,IN,Platinum,33,73448.26,Economy,0.01,1,1,3.6,54,46
PAX012306,38,GB,Platinum,32,60476.43,Business,0.01,1,1,6.9,12,79
PAX012307,19,DE,Gold,31,33448.53,Economy,0.045,1,1,2.4,18,72
PAX012308,42,QA,Blue,2,3471.33,Economy,0.414,1,1,9.7,44,223
PAX012309,28,GB,Blue,2,2806.23,Economy,0.492,1,1,7.4,16,145
PAX012310,26,SG,Blue,2,2409.05,Economy,0.47,1,1,4.1,21,49
PAX012311,34,US,Silver,9,5781.64,Economy,0.271,0,0,0.6,30,1
PAX012312,49,JP,Gold,25,27063.51,Business,0.086,1,1,2.3,43,77
PAX012313,23,GB,Blue,3,2968.51,Economy,0.358,0,1,8.8,40,171
PAX012314,35,AE,Silver,10,10917.18,Economy,0.143,1,1,11.9,20,112
PAX012315,21,SG,Platinum,78,81633.94,Economy,0.01,1,1,8.3,47,36
PAX012316,25,US,Silver,7,9180.01,Economy,0.105,1,0,11.3,43,120
PAX012317,34,QA,Gold,27,28177.25,Economy,0.044,0,1,10.2,31,157
PAX012318,41,AE,Silver,9,8720.18,Economy,0.216,0,1,11.9,41,1
PAX012319,32,IN,Gold,18,17925.24,Economy,0.119,1,1,11.3,9,1
PAX012320,55,AE,Gold,15,27115.61,Economy,0.01,1,1,4.6,59,91
PAX012321,38,AU,Blue,2,3169.69,Economy,0.422,1,1,1.7,57,132
PAX012322,26,FR,Silver,16,7480.72,Economy,0.222,1,1,10.9,61,126
PAX012323,26,GB,Silver,14,7240.11,Business,0.25,1,1,5.4,23,140
PAX012324,21,IN,Blue,3,3276.72,Business,0.345,1,1,1.2,14,70
PAX012325,21,EG,Gold,32,20438.88,Economy,0.096,0,1,5.7,38,158
PAX012326,40,GB,Blue,2,2097.52,Economy,0.481,0,1,7.5,45,85
PAX012327,24,IN,Blue,4,2061.89,Economy,0.392,1,0,7.4,41,1
PAX012328,50,US,Platinum,52,80906.12,Business,0.033,1,1,7.6,62,186
PAX012329,33,QA,Silver,14,7286.84,Economy,0.146,0,1,10.8,55,112
PAX012330,18,QA,Silver,16,6249.66,Economy,0.215,1,1,10.8,18,119
PAX012331,30,AU,Silver,15,5787.04,Economy,0.197,1,1,8.6,35,33
PAX012332,38,GB,Platinum,77,62043.95,Business,0.097,1,1,10.6,28,68
PAX012333,35,QA,Gold,35,20113.89,Economy,0.139,0,1,7.4,41,18
PAX012334,20,IN,Blue,1,2292.55,Business,0.355,1,0,5.0,1,1
PAX012335,44,JP,Blue,3,4138.54,Economy,0.258,0,0,9.2,61,20
PAX012336,23,US,Platinum,72,42127.03,Economy,0.074,1,1,6.0,37,1
PAX012337,25,GB,Gold,23,12542.8,Business,0.022,1,1,9.1,6,146
PAX012338,30,TH,Silver,15,10043.56,Economy,0.182,1,0,3.9,32,98
PAX012339,18,US,Blue,3,2923.12,Economy,0.426,0,1,8.4,31,53
PAX012340,42,DE,Blue,3,3197.56,Economy,0.346,0,1,5.9,13,1
PAX012341,40,DE,Blue,3,1413.87,Economy,0.42,1,1,0.9,15,1
PAX012342,47,GB,Platinum,42,101792.23,Business,0.01,1,1,9.6,79,53
PAX012343,32,QA,Blue,4,3415.62,Economy,0.311,0,0,5.4,57,77
PAX012344,45,TH,Silver,4,7792.09,Economy,0.182,0,1,7.4,51,112
PAX012345,35,EG,Silver,15,9035.04,Economy,0.123,1,0,4.1,20,201
PAX012346,24,QA,Blue,1,3705.74,Economy,0.425,1,0,2.6,41,17
PAX012347,55,SG,Blue,3,3565.6,Economy,0.251,0,1,8.6,10,72
PAX012348,30,TH,Silver,5,10908.57,Business,0.173,1,1,9.9,52,126
PAX012349,26,QA,Silver,5,5385.22,Economy,0.237,0,0,9.9,38,58
PAX012350,39,QA,Silver,13,11090.29,Economy,0.174,0,0,3.5,2,65
PAX012351,45,FR,Gold,25,30636.77,Economy,0.036,1,1,10.3,27,23
PAX012352,36,GB,Blue,2,2465.44,Economy,0.421,1,0,6.0,18,31
PAX012353,40,GB,Gold,33,19394.85,Economy,0.01,1,1,10.6,35,60
PAX012354,37,QA,Blue,2,2649.36,Economy,0.43,1,1,1.9,55,119
PAX012355,18,QA,Silver,15,14484.9,Economy,0.214,1,1,9.5,31,115
PAX012356,39,GB,Gold,24,17027.58,Economy,0.054,1,1,2.4,38,79
PAX012357,21,TH,Silver,9,7106.05,Business,0.195,1,1,8.5,54,67
PAX012358,47,SG,Gold,30,23778.61,Business,0.072,1,1,1.4,28,39
PAX012359,24,JP,Platinum,51,81441.11,Economy,0.023,1,1,1.0,15,101
PAX012360,40,IN,Silver,6,9228.38,Business,0.179,0,1,1.6,27,160
PAX012361,26,US,Silver,17,8289.55,Economy,0.167,1,1,11.5,43,118
PAX012362,30,EG,Gold,51,14111.46,Business,0.089,1,1,11.5,54,226
PAX012363,40,FR,Silver,10,8525.38,Business,0.22,0,0,2.9,29,178
PAX012364,21,FR,Silver,11,10651.31,Economy,0.208,1,1,10.2,22,86
PAX012365,25,AE,Silver,11,11902.56,Business,0.136,1,1,2.2,32,119
PAX012366,21,IN,Blue,2,2415.53,Economy,0.465,1,1,1.5,38,6
PAX012367,33,SG,Gold,17,29346.69,Business,0.048,1,1,5.2,15,117
PAX012368,39,QA,Gold,40,20396.07,Business,0.118,1,1,1.5,41,32
PAX012369,38,TH,Silver,10,7891.43,Economy,0.087,1,1,11.4,14,33
PAX012370,45,FR,Blue,2,2380.18,Economy,0.502,1,0,5.9,14,77
PAX012371,33,AE,Gold,30,25199.05,Business,0.102,1,1,10.7,19,162
PAX012372,49,JP,Gold,33,22761.63,Economy,0.01,1,1,6.5,15,63
PAX012373,51,AE,Silver,5,6544.4,Economy,0.208,1,0,8.0,32,43
PAX012374,18,EG,Blue,2,2478.24,Economy,0.504,1,1,4.2,1,46
PAX012375,23,DE,Blue,3,3427.83,Economy,0.342,1,1,8.0,37,151
PAX012376,30,JP,Silver,9,7566.62,Economy,0.286,0,1,7.3,36,116
PAX012377,37,IN,Gold,26,15144.91,Business,0.185,1,1,7.3,16,57
PAX012378,43,GB,Silver,8,9111.91,First,0.136,1,0,10.1,7,53
PAX012379,34,US,Blue,3,2813.21,Economy,0.374,1,0,6.5,13,181
PAX012380,41,DE,Gold,25,18882.84,Business,0.093,1,1,8.7,60,1
PAX012381,33,QA,Platinum,39,50411.54,Economy,0.02,1,1,9.2,35,29
PAX012382,31,US,Silver,9,9120.46,Economy,0.128,1,0,8.7,25,114
PAX012383,18,TH,Blue,1,3534.57,Business,0.316,0,0,1.8,20,154
PAX012384,26,GB,Blue,3,3508.67,Economy,0.351,1,1,0.6,37,1
PAX012385,36,AE,Silver,14,11984.01,Economy,0.21,0,1,6.1,8,94
PAX012386,35,DE,Silver,11,7460.51,Business,0.241,1,1,5.4,46,162
PAX012387,38,AU,Platinum,52,60687.76,Economy,0.07,1,1,10.7,56,74
PAX012388,44,EG,Silver,15,6691.81,Economy,0.111,1,0,10.0,38,105
PAX012389,47,TH,Platinum,23,35135.49,First,0.01,1,1,11.7,9,92
PAX012390,18,QA,Platinum,34,77655.36,Economy,0.01,1,1,6.9,31,114
PAX012391,30,AU,Silver,10,10320.9,Economy,0.165,1,0,4.7,27,55
PAX012392,29,QA,Platinum,46,63757.97,Economy,0.02,1,1,7.2,61,52
PAX012393,56,GB,Blue,1,3345.12,Economy,0.362,0,0,3.7,49,98
PAX012394,31,EG,Blue,2,2481.47,Economy,0.349,1,1,2.4,14,97
PAX012395,33,EG,Blue,3,2518.57,First,0.345,0,0,10.5,29,139
PAX012396,33,IN,Blue,4,2137.92,Economy,0.335,0,0,5.6,43,53
PAX012397,21,GB,Silver,1,9799.53,Business,0.259,1,0,11.7,41,12
PAX012398,32,TH,Silver,8,8472.46,Economy,0.215,1,1,7.6,53,1
PAX012399,35,SG,Silver,14,11853.95,Economy,0.125,1,1,11.6,39,71
PAX012400,23,QA,Blue,3,1684.57,Economy,0.358,1,1,4.1,64,94
PAX012401,30,FR,Gold,33,11439.21,Economy,0.091,1,1,2.9,27,129
PAX012402,27,SG,Blue,2,3762.4,Economy,0.388,1,1,9.2,14,102
PAX012403,23,QA,Blue,2,1633.74,Economy,0.409,0,1,7.5,54,84
PAX012404,60,FR,Platinum,48,82253.39,Business,0.01,1,1,11.2,3,57
PAX012405,49,US,Platinum,72,58798.47,Economy,0.01,0,1,0.9,1,1
PAX012406,47,QA,Blue,3,3030.01,Business,0.302,1,1,7.7,20,82
PAX012407,39,AE,Platinum,45,58492.27,Economy,0.077,1,1,4.2,23,65
PAX012408,32,EG,Gold,28,31176.42,Economy,0.111,1,1,10.4,27,50
PAX012409,38,DE,Blue,2,2174.02,Economy,0.466,0,1,8.9,14,166
PAX012410,38,GB,Blue,3,3367.6,Economy,0.319,0,0,2.9,19,105
PAX012411,39,GB,Blue,2,2882.95,Economy,0.436,1,1,2.4,18,104
PAX012412,31,IN,Gold,26,13289.35,Economy,0.075,1,0,2.6,37,160
PAX012413,52,US,Silver,13,9616.98,Economy,0.151,0,0,11.7,19,35
PAX012414,40,SG,Platinum,51,93869.23,First,0.062,1,1,2.7,32,97
PAX012415,49,DE,Gold,41,28029.27,Business,0.022,1,1,8.0,27,164
PAX012416,45,GB,Silver,16,11673.24,Economy,0.159,0,0,2.8,12,76
PAX012417,46,JP,Gold,33,20912.13,Economy,0.046,1,1,10.5,61,145
PAX012418,34,AE,Blue,3,1669.99,Economy,0.396,0,0,6.8,61,38
PAX012419,18,QA,Blue,3,2608.57,Economy,0.361,0,1,6.9,35,80
PAX012420,42,GB,Blue,4,3025.48,Economy,0.352,1,1,10.4,17,157
PAX012421,30,DE,Silver,13,6026.22,Business,0.073,1,0,10.9,19,1
PAX012422,41,IN,Blue,1,2616.63,Economy,0.327,1,1,8.9,26,3
PAX012423,26,SG,Blue,1,2476.83,Business,0.472,0,1,2.5,42,102
PAX012424,24,QA,Blue,3,2301.08,Economy,0.285,0,0,5.0,13,104
PAX012425,28,IN,Silver,14,6633.36,Economy,0.153,1,0,3.4,29,1
PAX012426,21,DE,Silver,14,10061.27,Economy,0.215,0,1,7.5,29,205
PAX012427,52,GB,Gold,42,20920.52,Business,0.01,1,1,1.5,38,32
PAX012428,27,US,Silver,9,8801.98,Economy,0.118,1,1,2.2,21,19
PAX012429,50,SG,Silver,10,8739.91,Economy,0.126,0,1,7.7,20,66
PAX012430,32,SG,Blue,2,927.34,Economy,0.4,0,0,7.1,31,42
PAX012431,39,US,Gold,28,22487.12,Economy,0.062,1,1,8.9,10,116
PAX012432,18,QA,Blue,4,3699.24,Economy,0.344,1,1,5.8,1,87
PAX012433,41,QA,Silver,9,7404.72,Economy,0.156,1,0,5.3,34,41
PAX012434,26,SG,Blue,3,1541.14,Economy,0.376,0,0,7.1,10,58
PAX012435,40,US,Blue,3,3753.03,Economy,0.358,1,1,7.6,31,1
PAX012436,33,QA,Gold,24,33418.75,Economy,0.161,1,1,9.3,26,82
PAX012437,41,AU,Blue,3,1933.11,Economy,0.255,0,1,6.0,18,1
PAX012438,41,GB,Blue,2,2368.53,Economy,0.447,0,1,7.9,64,145
PAX012439,43,AU,Blue,2,2439.29,Economy,0.432,1,0,0.8,4,120
PAX012440,26,US,Gold,25,18403.07,Economy,0.04,0,1,1.0,44,83
PAX012441,29,AU,Blue,2,3206.41,Economy,0.468,0,1,11.4,34,177
PAX012442,18,FR,Blue,3,2655.36,Business,0.383,1,1,9.6,52,118
PAX012443,18,GB,Blue,2,2756.56,Economy,0.443,1,1,4.7,44,60
PAX012444,33,QA,Silver,6,10226.43,Economy,0.183,1,1,10.8,58,93
PAX012445,35,US,Gold,26,21654.22,Economy,0.076,1,1,6.0,30,76
PAX012446,35,QA,Silver,9,12852.12,Business,0.188,1,0,2.6,12,134
PAX012447,44,EG,Platinum,37,65137.66,Economy,0.092,1,1,1.5,62,177
PAX012448,34,FR,Blue,3,1983.54,Business,0.346,1,1,3.1,43,40
PAX012449,36,DE,Blue,4,3397.74,Economy,0.359,1,0,7.9,38,9
PAX012450,40,US,Blue,4,2626.56,Economy,0.302,1,0,4.1,41,159
PAX012451,38,GB,Gold,26,23070.43,Business,0.071,1,1,7.9,17,100
PAX012452,35,DE,Blue,3,2171.04,Economy,0.369,0,0,8.5,61,245
PAX012453,23,SG,Blue,2,3728.9,Economy,0.491,0,1,9.3,46,161
PAX012454,46,GB,Blue,3,3242.34,Economy,0.313,0,1,8.6,22,129
PAX012455,44,GB,Silver,12,8397.39,Economy,0.136,1,1,1.0,36,130
PAX012456,65,SG,Platinum,78,91745.92,Economy,0.01,1,1,3.2,42,160
PAX012457,39,DE,Blue,1,2298.53,Economy,0.488,1,1,3.2,13,51
PAX012458,38,TH,Silver,2,10027.28,Economy,0.28,0,1,10.5,32,55
PAX012459,51,AU,Silver,18,10953.15,Economy,0.141,0,1,9.1,2,99
PAX012460,35,US,Blue,2,2440.48,Economy,0.489,0,1,0.6,37,31
PAX012461,38,US,Silver,11,10923.75,Economy,0.186,1,0,10.6,27,175
PAX012462,50,GB,Gold,14,22008.53,Economy,0.01,1,1,1.5,15,132
PAX012463,35,GB,Silver,7,6837.24,Economy,0.246,1,0,2.6,20,75
PAX012464,27,QA,Silver,8,7769.99,Economy,0.217,1,0,4.1,21,1
PAX012465,36,GB,Blue,3,3494.72,Economy,0.332,0,1,8.9,46,71
PAX012466,35,QA,Silver,16,8051.24,Economy,0.176,0,0,2.8,29,152
PAX012467,18,SG,Blue,1,2847.18,Economy,0.455,1,1,6.9,47,59
PAX012468,43,DE,Gold,43,24748.93,Economy,0.083,1,1,8.3,55,142
PAX012469,51,TH,Platinum,63,29272.89,Business,0.01,1,1,5.8,45,102
PAX012470,19,AU,Silver,6,12683.35,Economy,0.17,0,1,10.9,15,5
PAX012471,39,IN,Blue,2,3686.66,Economy,0.504,1,0,7.4,14,92
PAX012472,29,QA,Blue,3,1907.66,Business,0.356,1,1,10.4,35,40
PAX012473,39,JP,Blue,1,3602.52,Economy,0.451,1,1,4.3,36,89
PAX012474,46,DE,Platinum,33,51615.7,Business,0.01,1,1,5.7,43,36
PAX012475,21,AE,Platinum,43,72972.98,Economy,0.069,1,1,10.1,2,1
PAX012476,34,QA,Platinum,47,70270.09,Economy,0.068,1,1,1.4,16,133
PAX012477,41,QA,Blue,4,2077.42,Economy,0.411,1,0,8.0,42,81
PAX012478,41,US,Gold,49,30722.06,Economy,0.041,1,1,11.2,44,123
PAX012479,29,JP,Gold,29,29759.94,Economy,0.042,1,1,4.0,46,34
PAX012480,46,DE,Platinum,38,30486.54,Business,0.01,1,1,1.7,30,81
PAX012481,31,AE,Silver,13,9536.43,Business,0.21,1,1,4.0,18,14
PAX012482,21,FR,Gold,23,22335.93,Economy,0.074,0,1,4.9,48,10
PAX012483,29,US,Platinum,35,43991.23,Economy,0.075,1,0,3.4,68,15
PAX012484,41,FR,Silver,9,8388.59,Business,0.127,0,0,9.0,54,84
PAX012485,45,SG,Blue,4,4604.58,Economy,0.342,1,1,2.0,44,65
PAX012486,41,IN,Blue,4,2866.89,Economy,0.33,1,0,8.5,24,123
PAX012487,19,EG,Silver,3,8358.72,Business,0.139,1,1,8.7,30,4
PAX012488,38,IN,Gold,21,14570.65,Economy,0.158,1,1,0.8,34,162
PAX012489,37,DE,Blue,2,4636.89,Economy,0.447,0,1,2.1,65,47
PAX012490,28,US,Blue,2,2925.87,Economy,0.45,1,0,1.9,23,73
PAX012491,31,US,Blue,2,3658.97,Economy,0.477,1,0,4.0,17,116
PAX012492,36,IN,Blue,3,2637.89,Economy,0.351,0,1,11.8,55,202
PAX012493,29,SG,Blue,2,3324.28,Economy,0.409,0,0,10.2,53,165
PAX012494,24,QA,Blue,3,2022.16,Economy,0.355,1,1,8.1,14,124
PAX012495,42,QA,Gold,30,30434.29,Economy,0.062,1,1,11.5,57,174
PAX012496,43,JP,Gold,22,16713.2,Economy,0.078,1,1,7.4,22,168
PAX012497,23,DE,Blue,4,4119.6,Economy,0.414,0,0,4.6,26,93
PAX012498,41,GB,Gold,24,22097.38,Economy,0.01,1,1,3.3,28,123
PAX012499,49,AU,Blue,1,2209.77,Economy,0.413,1,0,3.5,32,97
PAX012500,53,QA,Gold,25,31809.8,Economy,0.043,1,1,4.7,24,110
