flight_id,flight_date,month,route,aircraft_type,scheduled_duration_min,departure_delay_min,arrival_delay_min,on_time_delivery,load_factor,pax_capacity,pax_boarded,fuel_efficiency_lp100km,technical_delay,catering_issue
QA655,2024-06-01,6,DOH-SIN,A350-900,390,1.3,0.0,1,0.855,280,239,4.21,0,0
QA577,2024-09-25,9,DOH-JFK,B777-300ER,510,0.0,0.0,1,0.85,290,246,5.09,0,0
QA272,2024-02-10,2,DOH-BKK,B777-300ER,360,10.9,11.6,1,0.864,290,251,4.26,0,0
QA825,2024-07-06,7,DOH-LHR,A350-900,420,15.6,5.9,1,0.884,310,274,4.62,0,0
QA615,2024-04-03,4,DOH-CAI,A320neo,150,6.4,7.8,1,0.84,160,134,4.78,0,0
QA206,2024-07-09,7,DOH-JFK,A350-900,510,64.7,55.2,0,1.0,290,290,4.39,0,0
QA913,2024-05-11,5,DOH-CAI,A320neo,150,18.1,14.2,1,0.934,160,149,5.07,0,0
QA190,2024-04-12,4,DOH-SYD,A380-800,780,9.5,7.7,1,0.927,400,371,4.35,0,0
QA828,2024-10-27,10,DOH-BKK,A350-900,360,6.0,10.8,1,0.884,290,256,4.46,0,0
QA412,2024-05-16,5,DOH-SIN,A350-900,390,0.0,0.0,1,0.754,280,211,4.52,0,0
QA399,2024-07-11,7,DOH-NRT,B777-300ER,480,1.6,5.1,1,0.789,280,221,4.46,0,0
QA273,2024-06-07,6,DOH-JFK,B777-300ER,510,4.5,8.0,1,0.873,290,253,4.02,0,1
QA222,2024-11-22,11,DOH-BKK,A350-900,360,9.2,5.2,1,0.937,290,272,4.03,0,0
QA895,2024-03-21,3,DOH-LHR,A380-800,420,1.6,0.0,1,0.907,310,281,4.42,0,0
QA294,2024-06-20,6,DOH-CDG,A350-900,390,0.0,0.0,1,0.91,300,273,4.4,0,0
QA595,2024-06-05,6,DOH-CDG,A350-900,390,10.4,10.3,1,0.993,300,298,4.29,0,0
QA866,2024-03-16,3,DOH-CDG,A350-900,390,0.1,3.6,1,0.913,300,274,5.06,0,0
QA508,2024-12-04,12,DOH-NRT,A350-900,480,2.2,5.2,1,0.844,280,236,4.8,0,0
QA193,2024-03-17,3,DOH-CDG,A380-800,390,0.0,0.0,1,0.953,300,286,4.75,0,0
QA883,2024-04-30,4,DOH-JFK,B777-300ER,510,6.2,2.9,1,0.824,290,239,4.2,0,0
QA945,2024-01-23,1,DOH-CAI,A321neo,150,0.0,0.0,1,0.968,160,155,5.15,0,0
QA439,2024-07-14,7,DOH-BOM,A320neo,180,7.0,3.8,1,1.0,175,175,4.79,0,0
QA635,2024-01-11,1,DOH-BOM,A320neo,180,9.6,8.5,1,0.826,175,145,4.67,0,0
QA294,2024-08-20,8,DOH-NRT,A350-900,480,3.4,7.2,1,0.846,280,237,4.71,0,0
QA830,2024-12-17,12,DOH-SIN,A350-900,390,7.2,5.6,1,0.841,280,235,4.39,0,0
QA277,2024-03-11,3,DOH-DXB,A320neo,60,5.4,6.4,1,0.908,180,163,4.73,0,0
QA428,2024-03-18,3,DOH-BOM,A320neo,180,6.1,0.0,1,0.861,175,151,5.62,1,0
QA462,2024-10-13,10,DOH-CDG,A380-800,390,0.0,0.0,1,0.902,300,271,4.97,0,0
QA226,2024-07-31,7,DOH-LHR,A350-900,420,2.0,0.0,1,0.96,310,298,4.74,1,0
QA182,2024-02-24,2,DOH-CAI,A320neo,150,0.0,0.0,1,0.817,160,131,4.71,0,0
QA699,2024-07-13,7,DOH-LHR,A380-800,420,0.0,0.0,1,0.952,310,295,4.03,0,0
QA443,2024-03-14,3,DOH-CAI,A321neo,150,10.0,6.1,1,0.884,160,141,4.79,1,0
QA720,2024-05-08,5,DOH-LHR,A380-800,420,0.0,0.0,1,0.805,310,250,3.93,0,0
QA121,2024-03-08,3,DOH-CDG,A350-900,390,12.4,6.5,1,0.893,300,268,4.86,0,0
QA575,2024-11-27,11,DOH-LHR,A350-900,420,25.6,19.6,0,0.822,310,255,4.64,0,0
QA873,2024-04-14,4,DOH-DXB,A320neo,60,8.4,5.4,1,0.767,180,138,5.12,0,0
QA434,2024-02-16,2,DOH-DXB,A320neo,60,15.2,16.9,0,0.791,180,142,5.41,0,0
QA210,2024-11-27,11,DOH-NRT,B777-300ER,480,17.5,18.8,0,0.829,280,232,4.56,0,0
QA870,2024-10-03,10,DOH-NRT,B777-300ER,480,13.0,6.8,1,0.876,280,245,4.26,0,0
QA967,2024-07-19,7,DOH-CAI,A320neo,150,3.1,0.0,1,0.974,160,156,4.86,0,0
QA621,2024-03-15,3,DOH-BKK,B777-300ER,360,11.8,10.4,1,1.0,290,290,4.31,0,0
QA797,2024-03-05,3,DOH-LHR,A350-900,420,1.1,1.7,1,0.839,310,260,4.58,0,0
QA630,2024-09-26,9,DOH-SYD,A380-800,780,12.6,12.0,1,0.988,400,395,5.15,0,0
QA502,2024-05-20,5,DOH-LHR,A380-800,420,9.7,11.6,1,0.905,310,281,4.2,0,0
QA293,2024-06-22,6,DOH-SYD,A380-800,780,3.7,1.1,1,0.9,400,360,4.16,0,0
QA665,2024-03-15,3,DOH-BOM,A320neo,180,3.3,0.0,1,0.881,175,154,4.69,0,1
QA870,2024-12-01,12,DOH-BKK,B777-300ER,360,11.0,4.2,1,0.81,290,235,4.7,0,0
QA937,2024-06-11,6,DOH-LHR,A350-900,420,6.9,0.4,1,0.82,310,254,3.97,0,0
QA136,2024-03-13,3,DOH-SYD,A350-900,780,8.6,6.4,1,0.886,400,354,4.73,0,0
QA103,2024-12-24,12,DOH-BOM,A320neo,180,15.4,11.7,1,0.835,175,146,4.44,0,0
QA817,2024-04-20,4,DOH-BOM,B777-300ER,180,10.9,8.5,1,0.905,175,158,4.26,0,0
QA750,2024-03-31,3,DOH-LHR,A350-900,420,6.4,0.0,1,0.85,310,264,4.06,0,0
QA376,2024-12-07,12,DOH-CDG,A350-900,390,23.9,22.7,0,0.95,300,285,4.26,0,0
QA747,2024-12-11,12,DOH-SYD,A380-800,780,0.2,0.3,1,1.0,400,400,4.25,0,0
QA334,2024-08-30,8,DOH-BKK,A350-900,360,21.0,14.1,1,0.933,290,271,3.97,0,0
QA560,2024-09-11,9,DOH-DXB,A321neo,60,18.5,10.5,1,0.852,180,153,4.73,0,0
QA730,2024-12-14,12,DOH-LHR,A350-900,420,8.9,14.1,1,0.871,310,270,5.37,0,0
QA796,2024-11-02,11,DOH-SIN,B777-300ER,390,0.0,1.8,1,0.922,280,258,3.85,0,0
QA599,2024-12-26,12,DOH-LHR,A380-800,420,8.4,2.6,1,0.91,310,282,4.66,0,0
QA960,2024-11-07,11,DOH-CAI,A321neo,150,7.7,7.7,1,0.835,160,134,4.6,0,0
QA682,2024-02-16,2,DOH-JFK,B777-300ER,510,11.0,10.5,1,0.845,290,245,4.25,0,0
QA468,2024-05-27,5,DOH-JFK,B777-300ER,510,8.9,9.8,1,0.838,290,243,3.92,0,0
QA976,2024-05-31,5,DOH-DXB,A320neo,60,18.6,15.6,0,0.852,180,153,4.39,0,0
QA466,2024-10-23,10,DOH-BKK,A350-900,360,11.4,9.7,1,0.844,290,245,5.16,0,0
QA723,2024-02-20,2,DOH-SYD,A380-800,780,0.2,0.0,1,0.833,400,333,4.15,0,0
QA211,2024-03-01,3,DOH-SIN,B777-300ER,390,11.1,11.3,1,0.852,280,239,4.13,0,0
QA174,2024-05-11,5,DOH-DXB,A321neo,60,14.9,10.6,1,0.841,180,151,4.56,0,1
QA915,2024-12-08,12,DOH-SYD,A350-900,780,15.1,15.0,1,0.9,400,360,4.55,0,0
QA324,2024-03-13,3,DOH-NRT,B777-300ER,480,8.9,6.5,1,0.919,280,257,4.69,0,0
QA630,2024-11-05,11,DOH-NRT,A350-900,480,0.0,0.0,1,0.838,280,235,4.27,0,0
QA176,2024-06-12,6,DOH-CDG,A350-900,390,1.6,1.4,1,0.927,300,278,4.84,0,0
QA591,2024-10-09,10,DOH-BOM,B777-300ER,180,2.5,5.6,1,0.771,175,135,4.43,0,0
QA130,2024-10-26,10,DOH-BOM,A320neo,180,0.0,0.0,1,0.862,175,151,4.88,0,0
QA886,2024-06-23,6,DOH-SIN,B777-300ER,390,7.1,11.1,1,0.795,280,223,4.29,0,0
QA276,2024-07-21,7,DOH-LHR,A350-900,420,12.9,11.7,1,0.993,310,308,4.27,0,0
QA713,2024-05-28,5,DOH-BKK,A350-900,360,0.0,1.4,1,0.786,290,228,4.01,0,0
QA652,2024-08-20,8,DOH-JFK,A350-900,510,17.4,10.0,1,0.997,290,289,5.02,0,0
QA845,2024-04-19,4,DOH-CAI,A321neo,150,7.5,6.6,1,0.8,160,128,4.71,0,0
QA447,2024-08-31,8,DOH-BKK,B777-300ER,360,24.2,18.9,0,0.862,290,250,4.75,0,0
QA196,2024-09-04,9,DOH-NRT,A350-900,480,4.6,0.3,1,0.924,280,259,4.97,0,0
QA282,2024-02-16,2,DOH-DXB,A320neo,60,3.4,5.0,1,0.851,180,153,4.51,0,0
QA158,2024-12-19,12,DOH-NRT,A350-900,480,1.2,0.0,1,0.845,280,237,4.84,0,0
QA828,2024-02-08,2,DOH-SIN,B777-300ER,390,14.3,10.1,1,0.933,280,261,4.9,0,0
QA487,2024-06-02,6,DOH-BOM,A320neo,180,8.7,6.8,1,0.787,175,138,4.68,0,0
QA479,2024-04-19,4,DOH-LHR,A380-800,420,0.0,0.0,1,0.792,310,246,4.36,0,0
QA973,2024-02-21,2,DOH-BKK,B777-300ER,360,0.0,1.1,1,0.875,290,254,4.24,0,0
QA785,2024-12-22,12,DOH-JFK,A350-900,510,4.0,0.0,1,0.913,290,265,4.29,0,0
QA143,2024-02-28,2,DOH-SIN,B777-300ER,390,15.9,6.3,1,0.861,280,241,4.01,0,0
QA697,2024-12-21,12,DOH-CDG,A350-900,390,9.8,10.8,1,0.845,300,254,4.61,0,0
QA996,2024-09-23,9,DOH-SYD,A350-900,780,0.2,0.1,1,0.973,400,389,5.18,0,0
QA646,2024-06-21,6,DOH-SIN,A350-900,390,40.7,29.7,0,0.929,280,260,4.77,0,0
QA441,2024-06-21,6,DOH-LHR,A350-900,420,0.0,0.0,1,0.871,310,270,4.27,0,0
QA238,2024-05-19,5,DOH-BOM,A320neo,180,7.0,5.2,1,0.776,175,136,5.23,0,0
QA762,2024-08-13,8,DOH-JFK,B777-300ER,510,14.2,8.2,1,0.968,290,281,5.04,0,0
QA864,2024-10-27,10,DOH-DXB,A321neo,60,1.1,2.8,1,0.731,180,132,5.25,0,0
QA875,2024-11-04,11,DOH-CDG,A350-900,390,16.6,12.6,1,0.858,300,257,4.64,0,0
QA597,2024-10-04,10,DOH-DXB,A320neo,60,23.1,22.5,0,0.81,180,146,5.24,0,0
QA212,2024-11-26,11,DOH-NRT,A350-900,480,8.8,9.6,1,0.905,280,253,4.4,0,0
QA680,2024-08-02,8,DOH-JFK,A350-900,510,6.4,4.3,1,0.86,290,249,4.54,0,0
QA193,2024-09-11,9,DOH-SYD,A380-800,780,16.4,17.2,0,0.918,400,367,3.94,0,0
QA196,2024-02-05,2,DOH-JFK,A350-900,510,5.9,2.8,1,0.834,290,242,4.66,0,0
QA804,2024-05-23,5,DOH-CDG,A380-800,390,4.9,3.9,1,0.839,300,252,4.4,0,0
QA132,2024-08-05,8,DOH-SIN,B777-300ER,390,7.6,3.6,1,1.0,280,280,3.64,0,0
QA922,2024-08-16,8,DOH-CAI,A320neo,150,52.0,47.3,0,0.953,160,152,4.14,0,0
QA868,2024-06-17,6,DOH-SYD,A380-800,780,7.4,4.6,1,0.979,400,392,4.05,0,0
QA289,2024-09-05,9,DOH-CDG,A350-900,390,0.0,3.1,1,0.831,300,249,4.14,0,0
QA868,2024-06-09,6,DOH-DXB,A321neo,60,6.4,2.9,1,0.83,180,149,4.71,0,0
QA714,2024-02-05,2,DOH-DXB,A321neo,60,20.9,17.0,0,0.823,180,148,4.75,0,0
QA519,2024-02-25,2,DOH-JFK,A350-900,510,0.0,0.0,1,0.826,290,240,4.46,0,0
QA637,2024-08-01,8,DOH-BKK,A350-900,360,3.2,0.0,1,0.924,290,268,4.39,0,0
QA770,2024-03-08,3,DOH-DXB,A320neo,60,8.1,6.3,1,0.779,180,140,4.51,0,0
QA976,2024-06-21,6,DOH-DXB,A321neo,60,15.4,14.0,1,0.797,180,143,4.75,0,0
QA700,2024-01-13,1,DOH-BOM,A320neo,180,0.6,0.0,1,0.916,175,160,4.96,0,0
QA746,2024-05-15,5,DOH-CAI,A321neo,150,3.2,0.0,1,0.906,160,145,4.97,0,0
QA466,2024-09-24,9,DOH-LHR,A350-900,420,0.0,0.0,1,0.842,310,261,3.91,0,0
QA911,2024-04-02,4,DOH-LHR,A380-800,420,0.0,5.3,1,0.954,310,296,4.28,0,0
QA977,2024-12-09,12,DOH-JFK,A350-900,510,0.0,0.0,1,0.84,290,244,4.57,0,0
QA443,2024-11-27,11,DOH-CDG,A350-900,390,11.4,12.9,1,0.883,300,265,3.86,0,0
QA148,2024-03-12,3,DOH-LHR,A350-900,420,15.7,18.1,0,0.971,310,301,3.78,0,0
QA847,2024-04-15,4,DOH-JFK,B777-300ER,510,0.0,0.0,1,0.929,290,269,4.26,0,0
QA279,2024-10-05,10,DOH-CDG,A380-800,390,2.2,3.1,1,0.807,300,242,4.41,0,0
QA566,2024-09-02,9,DOH-LHR,A380-800,420,33.4,31.0,0,0.841,310,261,4.12,0,0
QA633,2024-10-10,10,DOH-LHR,A380-800,420,1.9,3.9,1,0.902,310,280,4.67,0,0
QA777,2024-02-01,2,DOH-LHR,A380-800,420,13.2,14.0,1,0.955,310,296,4.79,0,0
QA823,2024-03-14,3,DOH-DXB,A321neo,60,6.1,5.3,1,0.891,180,160,4.44,0,0
QA662,2024-07-28,7,DOH-JFK,B777-300ER,510,7.1,7.3,1,0.982,290,285,5.03,0,0
QA209,2024-10-06,10,DOH-DXB,A320neo,60,34.4,28.4,0,0.773,180,139,4.55,0,0
QA683,2024-09-09,9,DOH-SIN,A350-900,390,6.3,6.5,1,0.811,280,227,4.03,0,0
QA988,2024-07-30,7,DOH-JFK,B777-300ER,510,14.3,15.9,0,0.943,290,273,3.86,0,0
QA932,2024-10-29,10,DOH-JFK,A350-900,510,17.4,13.9,1,0.844,290,245,3.73,0,0
QA629,2024-04-05,4,DOH-DXB,A321neo,60,3.4,7.9,1,0.827,180,149,4.8,0,0
QA150,2024-06-06,6,DOH-SIN,A350-900,390,2.3,0.1,1,0.825,280,231,4.41,0,0
QA669,2024-12-18,12,DOH-LHR,A350-900,420,7.9,4.4,1,0.833,310,258,4.46,0,0
QA690,2024-10-07,10,DOH-DXB,A320neo,60,0.0,0.0,1,0.916,180,165,4.95,0,0
QA446,2024-08-30,8,DOH-JFK,A350-900,510,16.2,12.8,1,0.964,290,280,4.27,0,1
QA816,2024-10-01,10,DOH-BKK,A350-900,360,17.4,11.8,1,0.787,290,228,4.91,0,0
QA475,2024-05-15,5,DOH-DXB,A321neo,60,1.1,2.7,1,0.818,180,147,4.81,0,0
QA830,2024-05-09,5,DOH-DXB,A320neo,60,8.6,10.6,1,0.775,180,140,4.79,0,0
QA322,2024-04-06,4,DOH-SYD,A350-900,780,16.9,12.4,1,0.829,400,332,3.7,0,0
QA684,2024-07-19,7,DOH-CDG,A380-800,390,8.2,11.8,1,0.923,300,277,4.74,0,0
QA254,2024-09-16,9,DOH-DXB,A320neo,60,7.6,9.3,1,0.741,180,133,4.71,0,0
QA588,2024-03-14,3,DOH-JFK,A350-900,510,8.9,8.5,1,0.95,290,276,4.43,0,0
QA628,2024-05-06,5,DOH-DXB,A320neo,60,6.5,10.2,1,0.866,180,156,5.11,0,0
QA734,2024-05-25,5,DOH-JFK,A350-900,510,24.6,23.3,0,0.897,290,260,4.34,0,0
QA803,2024-02-29,2,DOH-DXB,A320neo,60,9.3,5.7,1,0.82,180,148,4.82,0,0
QA265,2024-07-20,7,DOH-CAI,A321neo,150,9.7,9.9,1,0.879,160,141,5.12,0,0
QA742,2024-11-28,11,DOH-SIN,B777-300ER,390,0.0,0.0,1,0.796,280,223,4.52,0,0
QA406,2024-11-16,11,DOH-CDG,A350-900,390,4.2,4.8,1,0.76,300,228,4.47,1,0
QA850,2024-05-09,5,DOH-DXB,A321neo,60,10.4,4.2,1,0.875,180,158,4.31,0,0
QA336,2024-09-05,9,DOH-JFK,A350-900,510,6.9,8.6,1,0.852,290,247,4.74,0,0
QA124,2024-08-06,8,DOH-CDG,A350-900,390,31.8,31.3,0,0.923,300,277,4.96,0,0
QA136,2024-12-12,12,DOH-BOM,A320neo,180,2.1,3.5,1,0.927,175,162,4.42,0,0
QA330,2024-04-01,4,DOH-LHR,A350-900,420,4.6,7.2,1,0.821,310,255,4.27,0,0
QA803,2024-03-27,3,DOH-LHR,A350-900,420,0.0,0.5,1,0.952,310,295,4.81,0,0
QA945,2024-11-02,11,DOH-JFK,A350-900,510,0.6,1.4,1,0.83,290,241,4.71,0,0
QA129,2024-01-30,1,DOH-BOM,B777-300ER,180,17.4,16.3,0,0.827,175,145,4.72,0,0
QA572,2024-07-13,7,DOH-JFK,B777-300ER,510,13.3,7.0,1,0.909,290,264,4.13,0,0
QA103,2024-11-04,11,DOH-LHR,A350-900,420,1.5,6.2,1,0.979,310,303,5.24,0,0
QA271,2024-03-13,3,DOH-CDG,A380-800,390,19.2,13.4,1,0.806,300,242,4.9,0,0
QA195,2024-12-14,12,DOH-LHR,A380-800,420,1.2,0.8,1,0.864,310,268,5.0,0,0
QA268,2024-07-28,7,DOH-CAI,A320neo,150,0.0,1.4,1,0.835,160,134,4.77,0,0
QA402,2024-11-29,11,DOH-DXB,A321neo,60,7.3,9.2,1,0.783,180,141,5.13,0,0
QA218,2024-10-09,10,DOH-NRT,A350-900,480,8.8,5.6,1,0.885,280,248,4.29,0,0
QA169,2024-09-19,9,DOH-LHR,A350-900,420,4.0,5.9,1,0.788,310,244,4.1,0,0
QA897,2024-06-04,6,DOH-BOM,B777-300ER,180,22.9,17.6,0,0.918,175,161,4.66,0,0
QA613,2024-02-19,2,DOH-NRT,B777-300ER,480,36.0,29.4,0,0.963,280,270,4.16,0,0
QA295,2024-07-30,7,DOH-BOM,A320neo,180,5.2,1.7,1,0.872,175,153,4.88,0,0
QA815,2024-02-29,2,DOH-CDG,A380-800,390,16.9,8.8,1,0.935,300,280,4.65,0,0
QA170,2024-01-20,1,DOH-LHR,A380-800,420,12.1,17.2,0,0.876,310,272,4.3,0,0
QA909,2024-12-26,12,DOH-LHR,A380-800,420,7.3,2.7,1,0.822,310,255,4.66,0,0
QA267,2024-12-15,12,DOH-NRT,B777-300ER,480,8.9,2.2,1,0.833,280,233,4.68,0,1
QA750,2024-09-13,9,DOH-DXB,A320neo,60,7.1,6.3,1,0.907,180,163,4.49,0,0
QA436,2024-08-20,8,DOH-JFK,A350-900,510,0.0,0.0,1,0.89,290,258,3.8,0,0
QA929,2024-08-19,8,DOH-LHR,A350-900,420,2.4,0.0,1,0.953,310,295,4.42,0,0
QA379,2024-09-13,9,DOH-LHR,A350-900,420,3.0,1.3,1,0.915,310,284,4.64,0,0
QA283,2024-02-25,2,DOH-NRT,A350-900,480,3.7,3.5,1,0.928,280,260,4.24,0,0
QA985,2024-12-02,12,DOH-BKK,A350-900,360,0.0,2.0,1,0.844,290,245,5.57,0,0
QA954,2024-04-28,4,DOH-NRT,B777-300ER,480,22.5,22.0,0,0.968,280,271,3.98,0,0
QA188,2024-11-22,11,DOH-JFK,A350-900,510,12.9,16.0,0,0.851,290,247,4.12,0,0
QA873,2024-07-07,7,DOH-LHR,A350-900,420,18.3,17.4,0,0.797,310,247,5.03,0,0
QA713,2024-07-18,7,DOH-SIN,A350-900,390,16.0,14.9,1,0.92,280,258,4.73,0,0
QA826,2024-12-25,12,DOH-NRT,B777-300ER,480,0.0,3.8,1,0.908,280,254,3.98,0,0
QA836,2024-09-07,9,DOH-CDG,A380-800,390,9.2,14.0,1,0.963,300,289,4.38,0,0
QA584,2024-11-22,11,DOH-CDG,A380-800,390,9.9,7.3,1,0.858,300,257,4.51,0,0
QA396,2024-04-20,4,DOH-JFK,A350-900,510,3.3,3.7,1,0.878,290,255,4.2,0,0
QA665,2024-04-30,4,DOH-JFK,B777-300ER,510,5.6,6.5,1,0.832,290,241,4.13,0,1
QA210,2024-05-04,5,DOH-LHR,A380-800,420,10.0,8.4,1,0.858,310,266,4.82,0,0
QA410,2024-10-19,10,DOH-CDG,A350-900,390,0.0,0.0,1,0.817,300,245,4.48,0,0
QA198,2024-02-01,2,DOH-CDG,A380-800,390,0.6,3.0,1,0.891,300,267,4.64,0,0
QA970,2024-03-14,3,DOH-JFK,B777-300ER,510,6.6,2.1,1,0.884,290,256,4.26,0,0
QA800,2024-07-29,7,DOH-LHR,A380-800,420,5.2,3.1,1,0.872,310,270,4.55,0,0
QA542,2024-08-25,8,DOH-SYD,A380-800,780,12.0,6.0,1,1.0,400,400,4.83,0,0
QA111,2024-01-13,1,DOH-SIN,A350-900,390,17.7,12.3,1,0.802,280,225,4.29,0,0
QA960,2024-10-29,10,DOH-LHR,A350-900,420,0.0,0.0,1,0.811,310,251,4.06,0,0
QA507,2024-12-14,12,DOH-DXB,A320neo,60,24.9,20.1,0,0.77,180,139,5.0,0,1
QA405,2024-09-24,9,DOH-BKK,A350-900,360,17.6,21.6,0,0.905,290,262,4.92,0,0
QA884,2024-12-19,12,DOH-CDG,A380-800,390,5.2,5.4,1,0.842,300,253,4.87,0,0
QA111,2024-03-08,3,DOH-JFK,B777-300ER,510,0.0,3.2,1,0.848,290,246,4.25,0,1
QA579,2024-07-16,7,DOH-DXB,A320neo,60,3.0,3.5,1,0.854,180,154,4.69,0,0
QA262,2024-12-19,12,DOH-SYD,A350-900,780,8.3,7.9,1,0.836,400,334,4.83,0,0
QA988,2024-03-17,3,DOH-LHR,A380-800,420,7.7,9.4,1,0.831,310,258,4.65,0,0
QA203,2024-09-18,9,DOH-BKK,B777-300ER,360,2.1,0.0,1,0.947,290,275,4.54,0,0
QA299,2024-04-07,4,DOH-SIN,B777-300ER,390,15.2,10.6,1,0.899,280,252,4.19,0,0
QA551,2024-09-26,9,DOH-SIN,B777-300ER,390,9.0,8.6,1,0.83,280,232,3.84,0,0
QA604,2024-07-11,7,DOH-NRT,A350-900,480,48.6,45.1,0,1.0,280,280,4.7,1,0
QA847,2024-03-14,3,DOH-LHR,A380-800,420,2.3,4.6,1,0.848,310,263,4.1,0,0
QA723,2024-09-29,9,DOH-CDG,A380-800,390,12.9,13.0,1,0.846,300,254,5.45,0,0
QA285,2024-01-12,1,DOH-LHR,A380-800,420,29.4,26.5,0,0.814,310,252,3.98,0,0
QA117,2024-06-10,6,DOH-BKK,A350-900,360,9.9,6.6,1,0.976,290,283,4.26,0,0
QA968,2024-09-07,9,DOH-SIN,A350-900,390,16.8,16.4,0,0.975,280,273,4.01,0,0
QA639,2024-12-16,12,DOH-BKK,B777-300ER,360,13.7,9.0,1,0.904,290,262,4.43,0,0
QA844,2024-04-28,4,DOH-CAI,A320neo,150,0.3,0.0,1,0.799,160,128,5.0,0,0
QA526,2024-02-03,2,DOH-LHR,A380-800,420,7.3,6.4,1,0.775,310,240,4.37,0,0
QA599,2024-10-18,10,DOH-LHR,A380-800,420,13.1,17.6,0,0.794,310,246,4.19,0,0
QA764,2024-02-17,2,DOH-LHR,A350-900,420,0.0,0.0,1,0.935,310,290,4.12,0,0
QA206,2024-03-31,3,DOH-SYD,A380-800,780,30.7,22.1,0,0.983,400,393,4.91,0,0
QA425,2024-12-25,12,DOH-SYD,A380-800,780,10.2,12.6,1,0.86,400,344,4.46,0,0
QA530,2024-11-06,11,DOH-JFK,A350-900,510,7.8,10.4,1,0.781,290,226,4.39,0,0
QA124,2024-02-27,2,DOH-CAI,A321neo,150,30.3,25.1,0,0.906,160,145,4.46,0,0
QA536,2024-11-13,11,DOH-NRT,A350-900,480,0.1,0.0,1,0.857,280,240,4.27,0,0
QA478,2024-08-15,8,DOH-LHR,A380-800,420,2.0,7.9,1,0.916,310,284,4.58,0,0
QA361,2024-06-08,6,DOH-LHR,A350-900,420,0.0,1.3,1,0.873,310,271,4.55,0,0
QA383,2024-07-15,7,DOH-SIN,B777-300ER,390,21.6,14.6,1,0.829,280,232,4.78,0,0
QA932,2024-05-08,5,DOH-LHR,A380-800,420,14.1,10.3,1,0.86,310,267,4.38,0,0
QA462,2024-04-04,4,DOH-JFK,B777-300ER,510,7.7,6.0,1,0.774,290,224,4.76,0,0
QA547,2024-10-15,10,DOH-JFK,A350-900,510,9.3,11.2,1,0.78,290,226,4.21,0,0
QA797,2024-07-25,7,DOH-JFK,B777-300ER,510,20.4,16.1,0,0.996,290,289,4.56,0,0
QA599,2024-08-12,8,DOH-SIN,B777-300ER,390,10.4,4.8,1,0.84,280,235,4.22,0,0
QA186,2024-01-26,1,DOH-CAI,A320neo,150,8.3,1.4,1,0.883,160,141,4.95,1,0
QA782,2024-05-04,5,DOH-BKK,B777-300ER,360,10.8,11.5,1,0.865,290,251,4.91,0,0
QA567,2024-11-02,11,DOH-JFK,B777-300ER,510,5.5,3.7,1,0.934,290,271,4.86,0,0
QA156,2024-09-24,9,DOH-BKK,A350-900,360,5.0,1.1,1,0.848,290,246,4.48,0,0
QA446,2024-02-02,2,DOH-LHR,A350-900,420,5.8,3.3,1,1.0,310,310,4.17,0,0
QA761,2024-05-14,5,DOH-LHR,A380-800,420,10.2,10.0,1,0.87,310,270,4.14,0,0
QA232,2024-04-08,4,DOH-SIN,A350-900,390,3.7,5.8,1,0.883,280,247,4.83,0,0
QA204,2024-09-21,9,DOH-LHR,A350-900,420,7.8,4.7,1,0.794,310,246,4.22,0,0
QA829,2024-09-01,9,DOH-SYD,A350-900,780,0.0,0.0,1,0.891,400,356,4.74,0,0
QA144,2024-06-17,6,DOH-LHR,A380-800,420,5.6,9.2,1,0.943,310,292,4.2,0,0
QA401,2024-06-17,6,DOH-JFK,A350-900,510,7.2,4.8,1,0.916,290,266,4.58,0,1
QA164,2024-12-10,12,DOH-JFK,B777-300ER,510,0.0,0.0,1,0.824,290,239,5.61,0,0
QA607,2024-08-14,8,DOH-NRT,A350-900,480,7.1,8.2,1,1.0,280,280,4.97,0,0
QA957,2024-11-03,11,DOH-BKK,B777-300ER,360,19.7,15.9,0,0.931,290,270,4.55,0,0
QA685,2024-11-30,11,DOH-JFK,B777-300ER,510,4.4,8.1,1,0.931,290,270,5.05,0,1
QA279,2024-11-09,11,DOH-NRT,B777-300ER,480,3.2,1.4,1,0.884,280,248,4.26,0,0
QA254,2024-10-11,10,DOH-DXB,A321neo,60,5.8,7.5,1,0.753,180,136,4.71,0,0
QA169,2024-02-03,2,DOH-CDG,A380-800,390,22.2,21.0,0,0.794,300,238,5.14,0,0
QA590,2024-08-14,8,DOH-CDG,A380-800,390,1.1,2.8,1,1.0,300,300,4.98,0,0
QA265,2024-09-06,9,DOH-CDG,A380-800,390,0.0,4.6,1,0.841,300,252,4.31,0,0
QA860,2024-07-15,7,DOH-LHR,A380-800,420,1.8,0.9,1,0.964,310,299,4.19,0,0
QA591,2024-10-02,10,DOH-JFK,B777-300ER,510,8.2,7.3,1,0.99,290,287,4.2,0,0
QA139,2024-08-14,8,DOH-LHR,A350-900,420,0.0,0.0,1,0.87,310,270,4.48,0,0
QA594,2024-06-02,6,DOH-DXB,A321neo,60,15.4,17.2,0,0.876,180,158,4.3,0,0
QA768,2024-09-17,9,DOH-DXB,A321neo,60,8.7,8.9,1,0.864,180,156,4.3,0,0
QA326,2024-03-20,3,DOH-BKK,A350-900,360,7.4,5.0,1,0.863,290,250,4.11,0,0
QA305,2024-02-19,2,DOH-CAI,A321neo,150,2.1,4.6,1,0.848,160,136,4.7,0,0
