passenger_id,flight_date,month,route,cabin_class,loyalty_tier,ife_used,ife_usage_mins,meal_choice,wifi_purchased,wifi_usage_mins,amenity_kit_used,upgrade_offered,upgrade_accepted,ancillary_revenue_usd
PAX034083,2024-08-15,8,DOH-BOM,Economy,Blue,1,132,Kids,0,0,0,0,0,9.41
PAX035398,2024-07-28,7,DOH-CDG,Economy,Silver,1,216,Halal,0,0,1,0,0,12.47
PAX040504,2024-02-03,2,DOH-BOM,Economy,Blue,1,125,Gluten-Free,0,0,1,0,0,15.51
PAX044429,2024-11-12,11,DOH-LHR,Economy,Platinum,1,277,Vegetarian,0,0,0,1,0,3.43
PAX018133,2024-08-03,8,DOH-JFK,Economy,Silver,0,0,Standard,0,0,0,0,0,14.18
PAX043682,2024-03-18,3,DOH-SIN,Economy,Gold,1,273,Vegan,1,179,0,1,1,376.25
PAX041539,2024-05-19,5,DOH-JFK,Economy,Gold,1,345,Standard,0,0,0,1,1,360.21
PAX045273,2024-12-23,12,DOH-JFK,Economy,Silver,1,377,Standard,0,0,1,1,0,14.54
PAX010989,2024-10-15,10,DOH-NRT,Economy,Platinum,1,301,Standard,1,240,1,0,0,46.89
PAX042084,2024-10-04,10,DOH-SYD,Business,Silver,1,511,Gluten-Free,0,0,1,0,0,8.83
PAX009506,2024-09-21,9,DOH-SIN,Economy,Blue,1,288,Standard,0,0,0,1,1,355.11
PAX036340,2024-10-18,10,DOH-CDG,Economy,Blue,1,279,Halal,0,0,0,0,0,14.42
PAX047020,2024-02-26,2,DOH-BOM,Economy,Blue,0,0,Vegetarian,1,93,0,1,0,38.58
PAX011624,2024-06-18,6,DOH-SIN,Economy,Silver,1,266,Standard,0,0,0,0,0,11.33
PAX001039,2024-02-27,2,DOH-LHR,Economy,Blue,1,330,Vegetarian,0,0,0,0,0,9.37
PAX042031,2024-01-04,1,DOH-LHR,Economy,Blue,1,257,Standard,0,0,0,1,0,0.39
PAX020712,2024-06-25,6,DOH-LHR,Economy,Silver,1,355,Standard,1,208,1,0,0,35.77
PAX002721,2024-08-24,8,DOH-DXB,Economy,Gold,0,0,Standard,1,14,0,1,0,31.79
PAX037128,2024-12-07,12,DOH-LHR,Economy,Silver,1,260,Standard,0,0,0,0,0,2.88
PAX039530,2024-04-28,4,DOH-NRT,Business,Blue,1,288,Standard,0,0,1,0,0,0.47
PAX038208,2024-07-07,7,DOH-SIN,Economy,Gold,1,231,Vegetarian,1,177,0,0,0,31.02
PAX001792,2024-07-12,7,DOH-JFK,Economy,Gold,0,0,Standard,0,0,1,0,0,21.43
PAX001707,2024-08-21,8,DOH-SIN,Business,Gold,1,268,Standard,0,0,0,0,0,2.42
PAX039240,2024-09-23,9,DOH-CAI,Business,Platinum,1,133,Standard,1,74,0,0,0,35.98
PAX047146,2024-08-08,8,DOH-BOM,Economy,Platinum,1,145,Kids,0,0,1,0,0,16.04
PAX004684,2024-10-05,10,DOH-DXB,Economy,Silver,1,-17,Standard,0,0,0,0,0,7.24
PAX007287,2024-07-08,7,DOH-LHR,Economy,Blue,1,272,Standard,0,0,0,0,0,6.69
PAX001283,2024-02-06,2,DOH-NRT,Economy,Gold,1,350,Vegetarian,0,0,0,0,0,13.76
PAX036312,2024-12-05,12,DOH-SYD,Business,Blue,1,514,Vegetarian,0,0,0,0,0,0.2
PAX036149,2024-03-11,3,DOH-BOM,Economy,Gold,0,0,Standard,0,0,1,0,0,17.2
PAX012009,2024-04-21,4,DOH-SIN,Economy,Silver,1,208,Standard,0,0,0,1,1,363.96
PAX000161,2024-03-08,3,DOH-JFK,Economy,Blue,1,353,Halal,1,235,1,0,0,44.66
PAX014235,2024-09-15,9,DOH-BKK,Economy,Blue,1,177,Standard,0,0,1,0,0,13.62
PAX003641,2024-03-16,3,DOH-BOM,Business,Blue,1,191,Vegetarian,1,58,1,0,0,39.72
PAX039695,2024-01-20,1,DOH-LHR,Business,Blue,1,271,Vegan,1,197,1,0,0,32.29
PAX029003,2024-09-19,9,DOH-LHR,Economy,Silver,1,267,Standard,1,220,0,0,0,28.74
PAX030641,2024-11-17,11,DOH-CDG,Business,Platinum,1,255,Vegetarian,0,0,1,0,0,3.18
PAX008189,2024-01-27,1,DOH-CAI,Economy,Platinum,0,0,Standard,0,0,1,1,0,22.12
PAX042598,2024-06-14,6,DOH-JFK,Economy,Gold,1,273,Standard,0,0,0,0,0,0.02
PAX001342,2024-02-24,2,DOH-DXB,Economy,Silver,1,52,Standard,1,47,1,0,0,44.39
PAX015311,2024-09-21,9,DOH-NRT,Economy,Blue,1,314,Gluten-Free,0,0,0,1,1,356.1
PAX012109,2024-05-03,5,DOH-DXB,Economy,Silver,1,48,Standard,0,0,0,0,0,0.04
PAX045003,2024-02-11,2,DOH-CDG,Economy,Blue,1,240,Standard,1,192,0,1,0,39.81
PAX017729,2024-09-02,9,DOH-JFK,Economy,Blue,1,358,Standard,0,0,0,0,0,4.73
PAX004719,2024-12-03,12,DOH-SIN,Economy,Blue,1,308,Vegetarian,0,0,0,0,0,13.62
PAX033451,2024-03-26,3,DOH-DXB,Economy,Silver,1,2,Standard,0,0,1,0,0,9.93
PAX020332,2024-06-13,6,DOH-LHR,First,Gold,1,263,Vegan,1,227,1,0,0,39.22
PAX029740,2024-12-23,12,DOH-JFK,Economy,Blue,1,332,Standard,0,0,1,0,0,11.14
PAX031319,2024-09-22,9,DOH-LHR,Business,Blue,1,259,Standard,1,183,0,0,0,37.61
PAX011065,2024-07-21,7,DOH-NRT,Economy,Blue,1,297,Halal,0,0,1,0,0,17.6
PAX012355,2024-06-24,6,DOH-CDG,Business,Blue,1,281,Gluten-Free,0,0,1,0,0,12.43
PAX006785,2024-12-25,12,DOH-LHR,First,Blue,0,0,Gluten-Free,1,170,1,0,0,32.41
PAX025502,2024-08-25,8,DOH-NRT,Economy,Blue,1,328,Halal,0,0,1,0,0,8.92
PAX038786,2024-08-15,8,DOH-CDG,Economy,Platinum,1,216,Standard,0,0,0,0,0,3.18
PAX039171,2024-06-29,6,DOH-LHR,First,Silver,1,245,Standard,1,166,1,0,0,26.74
PAX025141,2024-12-17,12,DOH-SIN,Business,Blue,0,0,Vegan,0,0,1,0,0,7.65
PAX017328,2024-08-17,8,DOH-LHR,Economy,Blue,0,0,Standard,1,239,0,0,0,35.91
PAX012460,2024-08-04,8,DOH-LHR,Economy,Gold,1,321,Vegan,0,0,1,0,0,17.99
PAX010679,2024-01-24,1,DOH-SYD,Economy,Blue,1,505,Vegan,1,379,1,1,0,40.26
PAX033351,2024-08-18,8,DOH-SYD,Economy,Blue,1,485,Standard,0,0,0,0,0,3.79
PAX042998,2024-07-23,7,DOH-NRT,Economy,Gold,1,308,Vegetarian,1,251,0,1,0,34.98
PAX011870,2024-04-29,4,DOH-BOM,Economy,Platinum,1,120,Standard,1,94,1,0,0,33.27
PAX009762,2024-11-25,11,DOH-CAI,Business,Blue,1,109,Halal,0,0,0,0,0,8.87
PAX024974,2024-08-08,8,DOH-LHR,Economy,Blue,1,260,Standard,0,0,0,0,0,12.71
PAX030143,2024-09-02,9,DOH-DXB,First,Blue,1,-21,Standard,1,12,1,0,0,36.13
PAX003010,2024-04-21,4,DOH-BOM,Business,Silver,0,0,Gluten-Free,0,0,0,0,0,8.65
PAX001230,2024-11-26,11,DOH-CAI,Economy,Blue,1,125,Gluten-Free,0,0,0,0,0,14.63
PAX010865,2024-12-09,12,DOH-SIN,Business,Silver,1,265,Vegetarian,1,222,1,0,0,37.56
PAX015369,2024-06-02,6,DOH-CAI,Economy,Platinum,1,64,Vegan,0,0,0,0,0,10.33
PAX018506,2024-08-13,8,DOH-NRT,Economy,Gold,1,302,Standard,0,0,1,0,0,12.15
PAX022972,2024-03-04,3,DOH-CDG,Economy,Gold,1,246,Vegan,0,0,1,0,0,12.44
PAX045922,2024-08-06,8,DOH-NRT,Economy,Blue,0,0,Standard,0,0,1,0,0,10.71
PAX012016,2024-04-28,4,DOH-LHR,Business,Blue,1,277,Standard,0,0,1,1,1,351.98
PAX006859,2024-02-24,2,DOH-SIN,First,Platinum,1,285,Halal,1,204,1,1,0,30.22
PAX025761,2024-11-02,11,DOH-SIN,Economy,Blue,1,266,Standard,0,0,0,0,0,7.93
PAX003376,2024-09-11,9,DOH-DXB,Economy,Blue,0,0,Gluten-Free,0,0,0,1,0,2.74
PAX040473,2024-05-02,5,DOH-DXB,Economy,Blue,0,0,Vegan,1,17,0,1,0,37.68
PAX028228,2024-03-08,3,DOH-CDG,Economy,Blue,1,229,Halal,0,0,1,0,0,19.33
PAX026454,2024-11-08,11,DOH-JFK,Economy,Blue,1,327,Vegetarian,1,251,0,0,0,35.62
PAX043119,2024-06-20,6,DOH-SYD,Economy,Blue,1,514,Standard,0,0,0,0,0,12.75
PAX024486,2024-01-13,1,DOH-DXB,Economy,Blue,1,61,Halal,0,0,1,0,0,19.72
PAX011448,2024-06-06,6,DOH-CAI,First,Blue,0,0,Halal,1,50,1,1,0,35.97
PAX027214,2024-01-31,1,DOH-SIN,Business,Blue,1,232,Standard,1,202,0,0,0,39.21
PAX003656,2024-01-02,1,DOH-BKK,Business,Blue,1,250,Halal,0,0,0,0,0,7.4
PAX026705,2024-12-26,12,DOH-BOM,Economy,Silver,0,0,Gluten-Free,0,0,1,1,1,367.65
PAX029529,2024-05-30,5,DOH-BKK,Economy,Blue,0,0,Standard,1,154,0,0,0,38.23
PAX008143,2024-02-27,2,DOH-LHR,Economy,Blue,1,279,Vegan,0,0,0,0,0,0.56
PAX025887,2024-08-30,8,DOH-SIN,Economy,Gold,1,252,Vegan,1,173,1,0,0,36.85
PAX024632,2024-05-18,5,DOH-JFK,Business,Blue,1,262,Standard,0,0,0,0,0,0.7
PAX019974,2024-02-24,2,DOH-DXB,First,Blue,0,0,Vegetarian,1,8,1,1,0,33.79
PAX012608,2024-04-19,4,DOH-DXB,Economy,Blue,1,57,Standard,0,0,1,0,0,12.89
PAX044385,2024-01-05,1,DOH-DXB,Economy,Blue,1,36,Vegetarian,0,0,0,0,0,9.08
PAX031422,2024-02-13,2,DOH-LHR,Economy,Gold,1,302,Halal,0,0,0,0,0,7.82
PAX038256,2024-04-30,4,DOH-LHR,Economy,Gold,1,264,Standard,0,0,0,0,0,1.26
PAX003448,2024-09-12,9,DOH-BOM,Economy,Silver,1,73,Kids,1,86,0,1,0,35.16
PAX018790,2024-08-19,8,DOH-LHR,Economy,Blue,1,256,Vegetarian,1,193,0,1,1,381.4
PAX027472,2024-04-12,4,DOH-LHR,Economy,Blue,1,298,Standard,1,210,0,1,1,375.6
PAX038905,2024-01-24,1,DOH-BKK,Business,Blue,1,195,Standard,0,0,1,0,0,2.63
PAX018839,2024-01-14,1,DOH-NRT,Economy,Blue,1,293,Standard,0,0,0,1,1,354.67
PAX022978,2024-03-28,3,DOH-NRT,Economy,Blue,1,312,Vegetarian,1,203,1,0,0,43.6
PAX021861,2024-09-21,9,DOH-CDG,Economy,Silver,1,245,Standard,0,0,0,1,1,358.54
PAX013422,2024-07-20,7,DOH-SIN,First,Blue,1,259,Standard,1,169,1,0,0,27.65
PAX040797,2024-10-20,10,DOH-DXB,Economy,Silver,0,0,Standard,0,0,1,1,1,360.91
PAX004084,2024-08-27,8,DOH-BKK,Business,Blue,1,247,Standard,0,0,0,0,0,7.23
PAX043884,2024-01-11,1,DOH-LHR,Economy,Blue,1,255,Standard,0,0,1,0,0,14.76
PAX036725,2024-11-04,11,DOH-SYD,Economy,Blue,1,546,Vegan,0,0,0,0,0,2.39
PAX028645,2024-01-26,1,DOH-DXB,Economy,Gold,1,11,Standard,0,0,0,0,0,10.69
PAX018599,2024-01-27,1,DOH-DXB,Business,Silver,0,0,Vegetarian,0,0,1,0,0,5.32
PAX013158,2024-09-30,9,DOH-SIN,Economy,Platinum,1,232,Standard,1,190,0,0,0,30.95
PAX047190,2024-11-14,11,DOH-JFK,Business,Silver,1,326,Standard,1,253,1,0,0,29.04
PAX010289,2024-01-18,1,DOH-NRT,Economy,Platinum,1,294,Standard,1,234,1,0,0,44.39
PAX009716,2024-04-09,4,DOH-BKK,Economy,Gold,1,206,Standard,0,0,0,0,0,11.71
PAX045044,2024-05-15,5,DOH-BOM,First,Blue,1,123,Standard,1,132,1,0,0,37.65
PAX001861,2024-04-15,4,DOH-LHR,Economy,Silver,1,296,Vegetarian,0,0,0,0,0,14.72
PAX015175,2024-02-06,2,DOH-BKK,Economy,Blue,1,250,Halal,0,0,1,0,0,9.75
PAX029441,2024-02-18,2,DOH-JFK,Economy,Blue,0,0,Standard,0,0,1,0,0,20.95
PAX019415,2024-05-28,5,DOH-BKK,Economy,Silver,1,203,Vegan,0,0,0,0,0,11.24
PAX027274,2024-06-30,6,DOH-SYD,Economy,Blue,0,0,Halal,1,381,0,0,0,38.83
PAX035560,2024-03-08,3,DOH-LHR,Economy,Gold,1,261,Vegetarian,0,0,0,1,0,6.9
PAX025219,2024-07-17,7,DOH-NRT,Economy,Silver,1,321,Vegetarian,0,0,0,0,0,7.85
PAX001929,2024-09-26,9,DOH-DXB,Economy,Gold,0,0,Vegetarian,1,6,0,0,0,31.21
PAX003354,2024-08-23,8,DOH-LHR,Economy,Blue,1,245,Halal,0,0,0,0,0,6.38
PAX034491,2024-02-10,2,DOH-SYD,Business,Blue,1,539,Standard,0,0,1,0,0,2.26
PAX036845,2024-04-13,4,DOH-LHR,Economy,Silver,1,288,Kids,0,0,1,0,0,16.36
PAX011373,2024-08-23,8,DOH-BKK,Economy,Blue,1,204,Standard,0,0,0,1,0,13.88
PAX022563,2024-06-05,6,DOH-CAI,Business,Blue,0,0,Vegetarian,0,0,1,0,0,9.77
PAX047926,2024-03-08,3,DOH-CDG,Economy,Blue,1,229,Standard,0,0,0,0,0,13.22
PAX019699,2024-05-15,5,DOH-BKK,Business,Blue,1,237,Standard,1,191,0,0,0,37.31
PAX035690,2024-03-14,3,DOH-SIN,Economy,Platinum,1,282,Vegetarian,0,0,0,0,0,14.36
PAX028892,2024-02-09,2,DOH-JFK,Economy,Silver,1,332,Vegetarian,1,279,0,1,0,39.8
PAX008831,2024-11-03,11,DOH-JFK,Economy,Blue,0,0,Standard,1,227,0,0,0,28.68
PAX023051,2024-12-25,12,DOH-SIN,Economy,Blue,1,293,Gluten-Free,0,0,0,0,0,12.91
PAX037520,2024-08-21,8,DOH-BOM,Economy,Gold,1,115,Halal,1,55,1,0,0,39.77
PAX044506,2024-05-27,5,DOH-JFK,Economy,Gold,1,363,Standard,0,0,0,1,0,7.78
PAX047295,2024-11-02,11,DOH-NRT,Economy,Silver,1,264,Vegan,1,231,0,0,0,33.3
PAX028829,2024-04-10,4,DOH-CAI,Economy,Gold,1,97,Vegetarian,0,0,0,0,0,4.96
PAX035102,2024-06-01,6,DOH-SIN,Business,Blue,1,234,Standard,0,0,0,0,0,3.19
PAX009408,2024-03-04,3,DOH-LHR,Economy,Blue,1,232,Standard,0,0,0,1,1,364.5
PAX016533,2024-01-09,1,DOH-SIN,Economy,Blue,1,274,Standard,0,0,0,1,1,359.34
PAX002401,2024-07-17,7,DOH-DXB,Economy,Silver,0,0,Standard,0,0,0,1,1,357.15
PAX010154,2024-05-30,5,DOH-SIN,Economy,Blue,0,0,Standard,1,232,1,0,0,44.07
PAX015911,2024-11-04,11,DOH-JFK,Economy,Silver,1,327,Standard,1,228,0,1,1,381.67
PAX001786,2024-04-04,4,DOH-JFK,Economy,Blue,1,330,Standard,0,0,1,1,1,369.33
PAX022237,2024-06-09,6,DOH-CAI,Economy,Silver,0,0,Standard,1,63,0,0,0,33.99
PAX001730,2024-05-17,5,DOH-DXB,Economy,Blue,1,59,Standard,0,0,0,0,0,9.97
PAX018331,2024-10-02,10,DOH-JFK,Economy,Blue,1,270,Standard,0,0,0,0,0,6.8
PAX038639,2024-07-20,7,DOH-SIN,Economy,Silver,1,265,Gluten-Free,0,0,1,0,0,10.76
PAX040201,2024-05-11,5,DOH-SYD,First,Blue,1,479,Standard,0,0,1,0,0,7.98
PAX031198,2024-12-07,12,DOH-CAI,Economy,Blue,1,143,Standard,0,0,0,1,0,11.26
PAX021359,2024-01-26,1,DOH-JFK,Economy,Silver,1,291,Vegetarian,0,0,0,1,1,353.38
PAX016934,2024-06-13,6,DOH-JFK,First,Blue,1,377,Standard,1,273,1,0,0,35.01
PAX027440,2024-11-20,11,DOH-DXB,First,Blue,0,0,Standard,1,-5,1,0,0,30.64
PAX020591,2024-02-02,2,DOH-DXB,Business,Silver,1,0,Vegetarian,1,-3,1,0,0,28.8
PAX024414,2024-06-02,6,DOH-JFK,Economy,Blue,0,0,Halal,0,0,1,0,0,10.49
PAX007973,2024-09-18,9,DOH-LHR,Economy,Silver,1,278,Gluten-Free,0,0,0,0,0,1.12
PAX000167,2024-06-24,6,DOH-BOM,First,Gold,1,81,Standard,0,0,1,0,0,9.45
PAX004027,2024-09-04,9,DOH-BKK,First,Blue,1,246,Standard,0,0,1,0,0,1.09
PAX019631,2024-05-31,5,DOH-SYD,Economy,Blue,1,483,Vegetarian,0,0,0,0,0,14.55
PAX047970,2024-05-10,5,DOH-LHR,First,Blue,1,233,Vegetarian,1,196,1,0,0,36.96
PAX016461,2024-04-16,4,DOH-LHR,Economy,Silver,1,320,Standard,0,0,1,0,0,13.36
PAX019044,2024-06-06,6,DOH-SIN,Economy,Silver,1,264,Vegetarian,1,193,0,0,0,27.05
PAX003055,2024-06-13,6,DOH-JFK,Economy,Silver,1,322,Standard,0,0,1,1,1,358.85
PAX042016,2024-08-09,8,DOH-SIN,Economy,Blue,1,238,Standard,0,0,0,0,0,8.53
PAX034516,2024-04-21,4,DOH-LHR,Business,Silver,1,319,Gluten-Free,1,207,1,0,0,28.49
PAX047444,2024-10-08,10,DOH-BOM,Economy,Blue,0,0,Halal,1,74,1,0,0,40.39
PAX040109,2024-03-13,3,DOH-LHR,Economy,Silver,1,224,Vegan,0,0,1,1,0,22.53
PAX022999,2024-06-03,6,DOH-BKK,Business,Blue,1,227,Vegetarian,0,0,1,0,0,5.29
PAX026251,2024-03-21,3,DOH-LHR,Business,Blue,1,256,Vegetarian,1,229,0,1,0,33.82
PAX030502,2024-11-09,11,DOH-NRT,Business,Blue,1,267,Standard,0,0,0,0,0,1.77
PAX003692,2024-03-24,3,DOH-BKK,Business,Blue,1,204,Standard,1,159,0,0,0,27.25
PAX028752,2024-05-02,5,DOH-SIN,Economy,Blue,1,227,Standard,1,180,0,1,1,384.23
PAX026933,2024-09-24,9,DOH-NRT,Economy,Silver,1,345,Standard,1,206,0,0,0,31.98
PAX008858,2024-04-11,4,DOH-CDG,Business,Blue,1,265,Standard,0,0,1,0,0,12.41
PAX044976,2024-01-02,1,DOH-LHR,Economy,Platinum,1,296,Vegan,1,199,0,0,0,38.19
PAX031970,2024-01-31,1,DOH-SYD,Business,Blue,1,569,Vegan,1,378,0,0,0,25.63
PAX031295,2024-05-08,5,DOH-DXB,Economy,Silver,0,0,Vegetarian,1,20,0,0,0,36.9
PAX029802,2024-11-03,11,DOH-JFK,Economy,Blue,1,352,Halal,1,226,0,0,0,30.38
PAX028092,2024-10-11,10,DOH-DXB,Economy,Blue,1,56,Halal,0,0,1,0,0,18.28
PAX021295,2024-11-13,11,DOH-LHR,Business,Platinum,1,246,Vegetarian,1,217,0,0,0,33.77
PAX009906,2024-03-29,3,DOH-BOM,Economy,Blue,1,101,Gluten-Free,1,77,0,0,0,27.72
PAX042571,2024-11-05,11,DOH-DXB,Economy,Silver,0,0,Standard,0,0,1,0,0,14.82
PAX011330,2024-01-15,1,DOH-NRT,Economy,Silver,1,306,Halal,1,232,0,0,0,31.67
PAX000038,2024-06-01,6,DOH-LHR,Economy,Silver,1,208,Vegetarian,1,224,0,0,0,33.62
PAX004521,2024-03-05,3,DOH-JFK,Business,Blue,1,285,Standard,1,248,0,0,0,38.78
PAX001217,2024-02-09,2,DOH-BKK,Economy,Blue,1,216,Standard,0,0,0,1,1,354.6
PAX046079,2024-04-12,4,DOH-NRT,Economy,Blue,0,0,Standard,0,0,1,0,0,15.99
PAX012594,2024-06-11,6,DOH-NRT,Economy,Blue,1,332,Halal,0,0,1,0,0,22.99
PAX017279,2024-02-05,2,DOH-DXB,Economy,Silver,1,42,Vegan,0,0,0,0,0,11.49
PAX025736,2024-01-30,1,DOH-LHR,First,Silver,1,201,Vegetarian,0,0,1,0,0,14.48
PAX012440,2024-02-12,2,DOH-LHR,Economy,Gold,1,259,Kids,0,0,0,1,0,8.58
PAX008740,2024-06-23,6,DOH-LHR,Economy,Silver,1,260,Standard,1,200,0,0,0,33.87
PAX031563,2024-11-12,11,DOH-DXB,Economy,Gold,0,0,Gluten-Free,0,0,0,0,0,7.5
PAX023190,2024-07-14,7,DOH-SYD,Economy,Gold,1,510,Kids,0,0,0,0,0,5.5
PAX027171,2024-02-25,2,DOH-SIN,Business,Blue,1,270,Vegetarian,0,0,1,0,0,3.99
PAX031197,2024-07-25,7,DOH-LHR,Business,Gold,1,297,Standard,0,0,0,1,1,362.18
PAX028705,2024-06-22,6,DOH-CDG,Economy,Blue,1,242,Standard,0,0,1,0,0,16.29
PAX034151,2024-12-08,12,DOH-BKK,Business,Blue,1,181,Vegetarian,0,0,1,0,0,5.92
PAX002659,2024-06-28,6,DOH-JFK,Economy,Platinum,1,290,Vegan,0,0,1,1,1,364.73
PAX034641,2024-05-30,5,DOH-CDG,Business,Blue,1,253,Standard,0,0,1,1,0,8.38
PAX032618,2024-12-27,12,DOH-JFK,Business,Platinum,1,278,Standard,1,254,0,0,0,33.52
PAX009197,2024-11-21,11,DOH-SIN,Economy,Silver,1,248,Gluten-Free,0,0,0,0,0,3.46
PAX032743,2024-04-30,4,DOH-SIN,Business,Platinum,1,272,Standard,0,0,0,0,0,14.91
PAX008237,2024-05-31,5,DOH-CAI,Business,Blue,1,95,Standard,1,85,1,0,0,37.19
PAX014767,2024-02-20,2,DOH-LHR,Economy,Blue,1,227,Standard,1,197,1,0,0,37.09
PAX000215,2024-04-29,4,DOH-LHR,First,Blue,1,296,Gluten-Free,0,0,1,1,0,4.96
PAX015370,2024-11-02,11,DOH-CDG,First,Blue,1,200,Standard,1,206,1,1,1,380.91
PAX005626,2024-06-05,6,DOH-JFK,Business,Silver,1,342,Standard,1,262,0,0,0,34.95
PAX043975,2024-02-10,2,DOH-SYD,Business,Silver,1,524,Vegetarian,1,428,1,1,0,31.02
PAX034723,2024-08-26,8,DOH-LHR,Economy,Gold,1,306,Halal,0,0,0,0,0,3.49
PAX037540,2024-12-04,12,DOH-DXB,Business,Blue,1,8,Vegan,0,0,0,0,0,1.46
PAX043289,2024-05-17,5,DOH-DXB,Business,Gold,1,41,Vegetarian,0,0,1,0,0,12.83
PAX023314,2024-01-14,1,DOH-JFK,Economy,Gold,1,348,Halal,0,0,0,0,0,8.1
PAX009801,2024-01-16,1,DOH-SIN,Business,Platinum,1,223,Halal,1,214,0,0,0,29.67
PAX046985,2024-04-24,4,DOH-LHR,Economy,Silver,0,0,Vegetarian,1,209,1,0,0,41.53
PAX026220,2024-08-25,8,DOH-CAI,Economy,Blue,1,122,Gluten-Free,0,0,1,0,0,17.35
PAX026621,2024-04-07,4,DOH-LHR,Economy,Gold,1,303,Standard,0,0,0,0,0,12.18
PAX038559,2024-01-01,1,DOH-LHR,Economy,Gold,1,256,Gluten-Free,1,244,1,0,0,33.27
PAX046839,2024-01-01,1,DOH-BKK,First,Gold,1,235,Standard,1,182,1,0,0,36.29
PAX025899,2024-06-25,6,DOH-JFK,Economy,Blue,1,305,Vegetarian,1,259,0,0,0,28.01
PAX021468,2024-12-28,12,DOH-BOM,Economy,Blue,1,132,Halal,1,109,0,0,0,35.24
PAX030067,2024-10-30,10,DOH-LHR,Business,Silver,1,241,Halal,0,0,1,1,0,2.79
PAX000677,2024-10-21,10,DOH-SIN,Business,Blue,0,0,Standard,1,209,1,0,0,35.32
PAX021654,2024-04-03,4,DOH-JFK,Business,Silver,1,352,Standard,0,0,1,1,0,6.55
PAX031230,2024-01-07,1,DOH-SIN,Business,Blue,1,292,Standard,1,161,1,1,1,385.39
PAX034782,2024-03-22,3,DOH-BKK,Economy,Blue,1,236,Standard,0,0,1,0,0,22.16
PAX021320,2024-06-28,6,DOH-SYD,Economy,Blue,0,0,Kids,1,392,1,0,0,37.53
PAX001862,2024-02-05,2,DOH-JFK,Economy,Blue,1,356,Standard,1,249,0,0,0,39.72
PAX031135,2024-03-23,3,DOH-SIN,Business,Gold,1,256,Vegan,1,197,0,0,0,32.85
PAX037737,2024-06-06,6,DOH-BKK,Economy,Silver,1,282,Standard,1,200,0,0,0,32.36
PAX035956,2024-07-15,7,DOH-JFK,Economy,Blue,1,314,Standard,1,262,0,0,0,29.56
PAX013075,2024-09-21,9,DOH-DXB,Economy,Platinum,1,-3,Gluten-Free,0,0,1,0,0,19.24
PAX013877,2024-09-01,9,DOH-BKK,Economy,Silver,1,226,Standard,1,225,0,0,0,34.07
PAX034378,2024-12-01,12,DOH-BOM,Economy,Silver,1,113,Kids,1,106,0,0,0,34.63
PAX034386,2024-11-23,11,DOH-DXB,Economy,Platinum,0,0,Standard,1,24,0,0,0,34.63
PAX035842,2024-06-13,6,DOH-LHR,Economy,Silver,1,281,Halal,0,0,0,1,1,356.4
PAX042070,2024-01-01,1,DOH-SIN,Economy,Blue,0,0,Standard,1,178,1,0,0,47.23
PAX009082,2024-02-19,2,DOH-DXB,Business,Platinum,0,0,Standard,1,22,0,0,0,30.01
PAX034430,2024-07-13,7,DOH-LHR,Economy,Blue,1,296,Standard,1,232,0,0,0,28.22
PAX023392,2024-08-19,8,DOH-BKK,First,Blue,1,246,Gluten-Free,1,164,1,1,1,379.56
PAX040971,2024-01-16,1,DOH-LHR,Economy,Gold,1,285,Standard,0,0,0,1,0,1.24
PAX020906,2024-05-28,5,DOH-SYD,Economy,Gold,1,559,Standard,0,0,0,0,0,10.73
PAX012009,2024-03-07,3,DOH-BKK,Economy,Silver,0,0,Standard,0,0,1,0,0,8.77
PAX030971,2024-10-22,10,DOH-SIN,Business,Platinum,1,222,Standard,0,0,1,1,0,1.5
PAX014487,2024-01-17,1,DOH-BOM,Economy,Gold,0,0,Kids,0,0,0,0,0,2.28
PAX039854,2024-06-25,6,DOH-SYD,Economy,Gold,1,500,Standard,0,0,1,0,0,16.62
PAX039821,2024-09-08,9,DOH-LHR,Economy,Blue,1,296,Vegetarian,0,0,0,0,0,12.06
PAX001420,2024-07-27,7,DOH-SYD,Economy,Blue,1,490,Vegetarian,0,0,0,0,0,4.87
PAX043516,2024-02-02,2,DOH-LHR,Economy,Gold,1,261,Vegan,0,0,0,0,0,12.92
PAX002194,2024-07-03,7,DOH-JFK,Economy,Platinum,1,293,Standard,0,0,0,1,1,355.07
PAX028896,2024-06-23,6,DOH-JFK,Business,Blue,0,0,Standard,0,0,1,1,0,7.1
PAX024518,2024-07-25,7,DOH-BKK,Economy,Silver,0,0,Standard,0,0,0,1,0,10.26
PAX032789,2024-09-21,9,DOH-SYD,Economy,Silver,1,487,Gluten-Free,0,0,0,1,1,358.77
PAX009465,2024-01-19,1,DOH-CDG,Economy,Blue,1,275,Kids,0,0,0,0,0,11.07
PAX002168,2024-10-06,10,DOH-SIN,Business,Platinum,0,0,Vegetarian,1,200,1,0,0,34.64
PAX028659,2024-07-12,7,DOH-BKK,Economy,Blue,0,0,Standard,0,0,1,1,0,15.26
PAX041295,2024-02-24,2,DOH-NRT,Economy,Blue,0,0,Gluten-Free,0,0,0,0,0,7.76
PAX027317,2024-10-03,10,DOH-NRT,Economy,Gold,1,259,Halal,0,0,1,1,1,366.39
PAX002400,2024-03-23,3,DOH-LHR,Economy,Blue,0,0,Vegetarian,0,0,1,0,0,12.91
