review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global,freq_within_type
1441,2018-07-03,2018,7,Economy Class,Solo Leisure,Philadelphia to Doha via Jakarta,United States,9,positive,0.9,loved,positive,7,52,7
1441,2018-07-03,2018,7,Economy Class,Solo Leisure,Philadelphia to Doha via Jakarta,United States,9,positive,0.9,professional,positive,132,8,132
1441,2018-07-03,2018,7,Economy Class,Solo Leisure,Philadelphia to Doha via Jakarta,United States,9,positive,0.9,courteous,positive,44,26,44
1441,2018-07-03,2018,7,Economy Class,Solo Leisure,Philadelphia to Doha via Jakarta,United States,9,positive,0.9,again,positive,2,57,2
1442,2018-07-02,2018,7,Economy Class,Solo Leisure,Brisbane to Moscow via Adelaide / Doha,Australia,10,positive,0.9,best,positive,119,12,119
1442,2018-07-02,2018,7,Economy Class,Solo Leisure,Brisbane to Moscow via Adelaide / Doha,Australia,10,positive,0.9,fantastic,positive,74,16,74
1442,2018-07-02,2018,7,Economy Class,Solo Leisure,Brisbane to Moscow via Adelaide / Doha,Australia,10,positive,0.9,great,positive,197,5,197
1443,2018-06-28,2018,6,First Class,Solo Leisure,Doha to Perth,United Kingdom,10,positive,0.9,excellent,positive,309,1,309
1443,2018-06-28,2018,6,First Class,Solo Leisure,Doha to Perth,United Kingdom,10,positive,0.9,friendly,positive,259,3,259
1443,2018-06-28,2018,6,First Class,Solo Leisure,Doha to Perth,United Kingdom,10,positive,0.9,five star experience,positive,1,58,1
1443,2018-06-28,2018,6,First Class,Solo Leisure,Doha to Perth,United Kingdom,10,positive,0.9,superb service,positive,2,57,2
1444,2018-06-25,2018,6,Business Class,Solo Leisure,Adelaide to Doha,Australia,6,mixed,-0.3,best,positive,119,12,119
1444,2018-06-25,2018,6,Business Class,Solo Leisure,Adelaide to Doha,Australia,6,mixed,-0.3,world,positive,1,58,1
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,staff,positive,16,43,16
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,food,positive,28,32,28
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,entertainment,positive,9,50,9
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,excellent,positive,309,1,309
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,everything,positive,1,58,1
1445,2018-06-24,2018,6,Economy Class,Family Leisure,Tokyo to Athens via Doha,Japan,10,positive,0.9,definitely,positive,14,45,14
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,improvements,positive,2,57,2
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,superb,positive,57,22,57
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,spacious,positive,21,38,21
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,commendable,positive,3,56,3
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,responsive,positive,11,48,11
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,courteous,positive,44,26,44
1446,2018-06-23,2018,6,Economy Class,Family Leisure,Zurich to Clark via Doha,Philippines,9,positive,0.8,pleasant,positive,96,13,96
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,amazing,positive,137,7,137
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,excellent,positive,309,1,309
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,comfortable,positive,304,2,304
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,helping,positive,3,56,3
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,hospitality,positive,8,51,8
1447,2018-06-23,2018,6,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.95,impressed,positive,63,18,63
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,outstanding,positive,87,14,87
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,friendly,positive,259,3,259
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,efficient,positive,62,19,62
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,wonderful,positive,70,17,70
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,beautifully served,positive,1,58,1
1448,2018-06-23,2018,6,Business Class,Couple Leisure,Johannesburg to Edinburgh via Doha,South Africa,10,positive,1.0,five-star hotel,positive,1,58,1
1449,2018-06-23,2018,6,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,Australia,7,positive,0.7,good,positive,245,4,245
1449,2018-06-23,2018,6,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,Australia,7,positive,0.7,lovely,positive,21,38,21
1449,2018-06-23,2018,6,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,Australia,7,positive,0.7,friendly,positive,259,3,259
1449,2018-06-23,2018,6,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,Australia,7,positive,0.7,professional,positive,132,8,132
1449,2018-06-23,2018,6,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,Australia,7,positive,0.7,spaciousness,positive,1,58,1
1450,2018-06-23,2018,6,Economy Class,Solo Leisure,Copenhagen to Doha,Australia,5,mixed,-0.4,lovely,positive,21,38,21
1450,2018-06-23,2018,6,Economy Class,Solo Leisure,Copenhagen to Doha,Australia,5,mixed,-0.4,amazing,positive,137,7,137
1451,2018-06-16,2018,6,Economy Class,Family Leisure,Washington to Jakarta via Doha,United States,6,neutral,-0.3,good,positive,245,4,245
1451,2018-06-16,2018,6,Economy Class,Family Leisure,Washington to Jakarta via Doha,United States,6,neutral,-0.3,help,positive,6,53,6
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,best,positive,119,12,119
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,special,positive,9,50,9
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,sincere smiles,positive,1,58,1
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,fresh and good,positive,1,58,1
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,peace,positive,1,58,1
1453,2018-06-13,2018,6,Business Class,Solo Leisure,Houston to Bangkok via Doha,Thailand,10,positive,0.9,ample,positive,4,55,4
1454,2018-06-11,2018,6,Business Class,Solo Leisure,Washington to Doha,Qatar,10,positive,0.8,smooth,positive,48,24,48
1454,2018-06-11,2018,6,Business Class,Solo Leisure,Washington to Doha,Qatar,10,positive,0.8,comfortable,positive,304,2,304
1454,2018-06-11,2018,6,Business Class,Solo Leisure,Washington to Doha,Qatar,10,positive,0.8,best,positive,119,12,119
1454,2018-06-11,2018,6,Business Class,Solo Leisure,Washington to Doha,Qatar,10,positive,0.8,service,positive,129,10,129
1454,2018-06-11,2018,6,Business Class,Solo Leisure,Washington to Doha,Qatar,10,positive,0.8,on time,positive,53,23,53
1456,2018-06-06,2018,6,Business Class,Solo Leisure,Auckland to Manchester via Doha,New Zealand,9,positive,0.9,impressed,positive,63,18,63
1456,2018-06-06,2018,6,Business Class,Solo Leisure,Auckland to Manchester via Doha,New Zealand,9,positive,0.9,wonderful,positive,70,17,70
1456,2018-06-06,2018,6,Business Class,Solo Leisure,Auckland to Manchester via Doha,New Zealand,9,positive,0.9,above expectations,positive,2,57,2
1456,2018-06-06,2018,6,Business Class,Solo Leisure,Auckland to Manchester via Doha,New Zealand,9,positive,0.9,airline of choice,positive,1,58,1
1457,2018-06-05,2018,6,Business Class,Business,Doha to Mumbai,India,3,mixed,0.3,nice,positive,130,9,130
1457,2018-06-05,2018,6,Business Class,Business,Doha to Mumbai,India,3,mixed,0.3,peaceful,positive,3,56,3
1457,2018-06-05,2018,6,Business Class,Business,Doha to Mumbai,India,3,mixed,0.3,amazing,positive,137,7,137
1457,2018-06-05,2018,6,Business Class,Business,Doha to Mumbai,India,3,mixed,0.3,innovative,positive,2,57,2
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,friendly,positive,259,3,259
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,breeze,positive,9,50,9
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,super,positive,5,54,5
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,good quality,positive,8,51,8
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,good sleep,positive,1,58,1
1459,2018-05-31,2018,5,Business Class,Solo Leisure,Doha to Washington,Qatar,10,positive,0.8,on time,positive,53,23,53
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,impressed,positive,63,18,63
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,friendly,positive,259,3,259
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,courteous,positive,44,26,44
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,delicious,positive,61,20,61
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,luxurious,positive,13,46,13
1460,2018-05-24,2018,5,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,Indonesia,9,positive,0.85,best,positive,119,12,119
1461,2018-05-22,2018,5,Economy Class,Business,Melbourne to Berlin via Doha,Australia,5,negative,-0.7,okay,positive,6,53,6
1462,2018-05-19,2018,5,Economy Class,Business,London to Doha,United Kingdom,7,negative,-0.6,nice,positive,130,9,130
1462,2018-05-19,2018,5,Economy Class,Business,London to Doha,United Kingdom,7,negative,-0.6,great,positive,197,5,197
1462,2018-05-19,2018,5,Economy Class,Business,London to Doha,United Kingdom,7,negative,-0.6,facilities,positive,4,55,4
1463,2018-05-18,2018,5,Business Class,Business,Shanghai to Stockholm via Doha,Sweden,10,positive,0.9,amazing,positive,137,7,137
1463,2018-05-18,2018,5,Business Class,Business,Shanghai to Stockholm via Doha,Sweden,10,positive,0.9,impeccable,positive,32,29,32
1463,2018-05-18,2018,5,Business Class,Business,Shanghai to Stockholm via Doha,Sweden,10,positive,0.9,treat,positive,4,55,4
1463,2018-05-18,2018,5,Business Class,Business,Shanghai to Stockholm via Doha,Sweden,10,positive,0.9,quality,positive,41,27,41
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,good,positive,245,4,245
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,excellent,positive,309,1,309
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,comfortable,positive,304,2,304
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,helpful,positive,149,6,149
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,privacy,positive,14,45,14
1464,2018-05-16,2018,5,Business Class,Family Leisure,Denpasar to Paris via Doha,Australia,10,positive,0.9,options,positive,9,50,9
1465,2018-05-16,2018,5,Business Class,Solo Leisure,Muscat to London via Doha,United Kingdom,10,positive,0.95,best,positive,119,12,119
1465,2018-05-16,2018,5,Business Class,Solo Leisure,Muscat to London via Doha,United Kingdom,10,positive,0.95,relationship,positive,1,58,1
1465,2018-05-16,2018,5,Business Class,Solo Leisure,Muscat to London via Doha,United Kingdom,10,positive,0.95,service standards,positive,1,58,1
1466,2018-05-15,2018,5,Business Class,Family Leisure,Johannesburg to Doha,Qatar,3,mixed,-0.4,recommend,positive,37,28,37
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,comfortable,positive,304,2,304
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,spacious,positive,21,38,21
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,fantastic,positive,74,16,74
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,attentive,positive,127,11,127
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,smiling,positive,12,47,12
1467,2018-05-15,2018,5,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,Australia,7,mixed,-0.4,courteous,positive,44,26,44
1468,2018-05-14,2018,5,Business Class,Solo Leisure,Kuwait to Singapore via Doha,Kuwait,4,negative,-0.7,fabulous,positive,20,39,20
1468,2018-05-14,2018,5,Business Class,Solo Leisure,Kuwait to Singapore via Doha,Kuwait,4,negative,-0.7,crew,positive,16,43,16
1469,2018-05-14,2018,5,Business Class,Couple Leisure,Doha to Singapore,Singapore,2,negative,-0.8,fruits,positive,1,58,1
1470,2018-05-13,2018,5,Economy Class,Couple Leisure,London to Ho Chi Minh City via Doha,United Kingdom,5,mixed,-0.3,staff,positive,16,43,16
1470,2018-05-13,2018,5,Economy Class,Couple Leisure,London to Ho Chi Minh City via Doha,United Kingdom,5,mixed,-0.3,exceptional,positive,57,22,57
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,best,positive,119,12,119
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,nice,positive,130,9,130
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,polite,positive,60,21,60
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,helpful,positive,149,6,149
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,love,positive,18,41,18
1471,2018-05-12,2018,5,Economy Class,Solo Leisure,Doha to Bangkok,Italy,8,positive,0.9,proud,positive,2,57,2
1472,2018-05-12,2018,5,Economy Class,Solo Leisure,Vienna to Doha,Italy,7,mixed,0.3,nice,positive,130,9,130
1472,2018-05-12,2018,5,Economy Class,Solo Leisure,Vienna to Doha,Italy,7,mixed,0.3,better,positive,24,35,24
1472,2018-05-12,2018,5,Economy Class,Solo Leisure,Vienna to Doha,Italy,7,mixed,0.3,helpful,positive,149,6,149
1472,2018-05-12,2018,5,Economy Class,Solo Leisure,Vienna to Doha,Italy,7,mixed,0.3,good,positive,245,4,245
1472,2018-05-12,2018,5,Economy Class,Solo Leisure,Vienna to Doha,Italy,7,mixed,0.3,loved,positive,7,52,7
1473,2018-05-06,2018,5,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,Thailand,8,positive,0.7,excellent,positive,309,1,309
1473,2018-05-06,2018,5,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,Thailand,8,positive,0.7,impeccable,positive,32,29,32
1473,2018-05-06,2018,5,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,Thailand,8,positive,0.7,professional,positive,132,8,132
1473,2018-05-06,2018,5,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,Thailand,8,positive,0.7,efficient,positive,62,19,62
1473,2018-05-06,2018,5,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,Thailand,8,positive,0.7,pleasant,positive,96,13,96
1474,2018-05-06,2018,5,Business Class,Couple Leisure,Bangkok to Edinburgh via Doha,Thailand,10,positive,0.9,impressive,positive,25,34,25
1474,2018-05-06,2018,5,Business Class,Couple Leisure,Bangkok to Edinburgh via Doha,Thailand,10,positive,0.9,professional,positive,132,8,132
1474,2018-05-06,2018,5,Business Class,Couple Leisure,Bangkok to Edinburgh via Doha,Thailand,10,positive,0.9,highest level of training,positive,1,58,1
1475,2018-05-05,2018,5,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,Sri Lanka,5,mixed,-0.3,good,positive,245,4,245
1475,2018-05-05,2018,5,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,Sri Lanka,5,mixed,-0.3,new,positive,4,55,4
1476,2018-04-30,2018,4,Business Class,Solo Leisure,Miami to Doha,United States,10,positive,0.9,awesome,positive,25,34,25
1476,2018-04-30,2018,4,Business Class,Solo Leisure,Miami to Doha,United States,10,positive,0.9,impressed,positive,63,18,63
1476,2018-04-30,2018,4,Business Class,Solo Leisure,Miami to Doha,United States,10,positive,0.9,looking forward,positive,5,54,5
1477,2018-04-30,2018,4,Economy Class,Solo Leisure,Atlanta to Bangkok via Doha,United States,9,positive,0.85,impressed,positive,63,18,63
1477,2018-04-30,2018,4,Economy Class,Solo Leisure,Atlanta to Bangkok via Doha,United States,9,positive,0.85,professional,positive,132,8,132
1477,2018-04-30,2018,4,Economy Class,Solo Leisure,Atlanta to Bangkok via Doha,United States,9,positive,0.85,engaged,positive,2,57,2
1477,2018-04-30,2018,4,Economy Class,Solo Leisure,Atlanta to Bangkok via Doha,United States,9,positive,0.85,comfortable,positive,304,2,304
1477,2018-04-30,2018,4,Economy Class,Solo Leisure,Atlanta to Bangkok via Doha,United States,9,positive,0.85,top notch,positive,23,36,23
1478,2018-04-28,2018,4,Business Class,Family Leisure,Doha to Johannesburg,Qatar,10,positive,0.8,excellent,positive,309,1,309
1478,2018-04-28,2018,4,Business Class,Family Leisure,Doha to Johannesburg,Qatar,10,positive,0.8,prompt,positive,8,51,8
1478,2018-04-28,2018,4,Business Class,Family Leisure,Doha to Johannesburg,Qatar,10,positive,0.8,helpful,positive,149,6,149
1478,2018-04-28,2018,4,Business Class,Family Leisure,Doha to Johannesburg,Qatar,10,positive,0.8,comfortable,positive,304,2,304
1478,2018-04-28,2018,4,Business Class,Family Leisure,Doha to Johannesburg,Qatar,10,positive,0.8,generous,positive,8,51,8
1479,2018-04-25,2018,4,Business Class,Business,Colombo to Philadelphia via Doha,Sri Lanka,6,positive,0.7,excellent,positive,309,1,309
1479,2018-04-25,2018,4,Business Class,Business,Colombo to Philadelphia via Doha,Sri Lanka,6,positive,0.7,wide selection,positive,1,58,1
1479,2018-04-25,2018,4,Business Class,Business,Colombo to Philadelphia via Doha,Sri Lanka,6,positive,0.7,good quality,positive,8,51,8
1479,2018-04-25,2018,4,Business Class,Business,Colombo to Philadelphia via Doha,Sri Lanka,6,positive,0.7,attentive,positive,127,11,127
1479,2018-04-25,2018,4,Business Class,Business,Colombo to Philadelphia via Doha,Sri Lanka,6,positive,0.7,caring,positive,29,31,29
1480,2018-04-25,2018,4,Economy Class,Family Leisure,Dublin to Auckland via Doha,New Zealand,10,positive,0.95,excellent,positive,309,1,309
1480,2018-04-25,2018,4,Economy Class,Family Leisure,Dublin to Auckland via Doha,New Zealand,10,positive,0.95,highly recommended,positive,7,52,7
1480,2018-04-25,2018,4,Economy Class,Family Leisure,Dublin to Auckland via Doha,New Zealand,10,positive,0.95,enjoyable,positive,26,33,26
