review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
1318,2019-01-28,2019,1,Business Class,Solo Leisure,Doha to Oslo,Iceland,10,positive,0.9,finest,positive,4,55
1318,2019-01-28,2019,1,Business Class,Solo Leisure,Doha to Oslo,Iceland,10,positive,0.9,top of the line,positive,2,57
1318,2019-01-28,2019,1,Business Class,Solo Leisure,Doha to Oslo,Iceland,10,positive,0.9,comfort,positive,18,41
1318,2019-01-28,2019,1,Business Class,Solo Leisure,Doha to Oslo,Iceland,10,positive,0.9,cleanliness,positive,5,54
1319,2019-01-28,2019,1,Business Class,Solo Leisure,Mumbai to Doha,Iceland,10,positive,0.8,blows,positive,1,58
1319,2019-01-28,2019,1,Business Class,Solo Leisure,Mumbai to Doha,Iceland,10,positive,0.8,comfort,positive,18,41
1319,2019-01-28,2019,1,Business Class,Solo Leisure,Mumbai to Doha,Iceland,10,positive,0.8,space,positive,3,56
1319,2019-01-28,2019,1,Business Class,Solo Leisure,Mumbai to Doha,Iceland,10,positive,0.8,outstanding,positive,87,14
1319,2019-01-28,2019,1,Business Class,Solo Leisure,Mumbai to Doha,Iceland,10,positive,0.8,good,positive,245,4
1320,2019-01-27,2019,1,Economy Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.8,excellent,positive,309,1
1320,2019-01-27,2019,1,Economy Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.8,smile,positive,15,44
1320,2019-01-27,2019,1,Economy Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.8,enjoyable,positive,26,33
1320,2019-01-27,2019,1,Economy Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.8,fun,positive,2,57
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,wonderful,positive,70,17
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,exceptional,positive,57,22
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,comfortable,positive,304,2
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,pleasurable,positive,4,55
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,thoroughly enjoyed,positive,1,58
1322,2019-01-25,2019,1,Economy Class,Family Leisure,London to Melbourne via Doha,Australia,10,positive,0.9,thank you,positive,18,41
1323,2019-01-20,2019,1,Economy Class,Solo Leisure,Doha to Edinburgh,Australia,10,positive,0.9,enjoyed,positive,20,39
1323,2019-01-20,2019,1,Economy Class,Solo Leisure,Doha to Edinburgh,Australia,10,positive,0.9,great,positive,197,5
1323,2019-01-20,2019,1,Economy Class,Solo Leisure,Doha to Edinburgh,Australia,10,positive,0.9,lovely,positive,21,38
1323,2019-01-20,2019,1,Economy Class,Solo Leisure,Doha to Edinburgh,Australia,10,positive,0.9,amazing,positive,137,7
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,fantastic,positive,74,16
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,great,positive,197,5
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,enjoyable pleasure,positive,1,58
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,great comfort,positive,2,57
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,quiet,positive,10,49
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,good to sleep in,positive,1,58
1324,2019-01-19,2019,1,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,United Kingdom,9,positive,0.85,well done,positive,8,51
1325,2019-01-16,2019,1,Economy Class,Couple Leisure,Milan to Dhaka via Doha,Italy,7,positive,0.6,service,positive,129,10
1325,2019-01-16,2019,1,Economy Class,Couple Leisure,Milan to Dhaka via Doha,Italy,7,positive,0.6,good,positive,245,4
1326,2019-01-13,2019,1,Economy Class,Couple Leisure,Bangalore to Copenhagen via Doha,Finland,6,mixed,0.2,cabin crew,positive,4,55
1326,2019-01-13,2019,1,Economy Class,Couple Leisure,Bangalore to Copenhagen via Doha,Finland,6,mixed,0.2,oryx,positive,1,58
1327,2019-01-13,2019,1,Economy Class,Family Leisure,Kochi to Munich via Doha,Germany,4,negative,-0.8,privilege,positive,1,58
1329,2019-01-12,2019,1,Economy Class,Couple Leisure,Singapore to Doha,Singapore,8,mixed,0.3,courteous,positive,44,26
1329,2019-01-12,2019,1,Economy Class,Couple Leisure,Singapore to Doha,Singapore,8,mixed,0.3,delicious,positive,61,20
1333,2019-01-07,2019,1,Economy Class,Couple Leisure,Perth to Edinburgh via Doha,United Kingdom,8,mixed,-0.2,immaculate,positive,6,53
1333,2019-01-07,2019,1,Economy Class,Couple Leisure,Perth to Edinburgh via Doha,United Kingdom,8,mixed,-0.2,attentive,positive,127,11
1333,2019-01-07,2019,1,Economy Class,Couple Leisure,Perth to Edinburgh via Doha,United Kingdom,8,mixed,-0.2,impressive,positive,25,34
1334,2019-01-04,2019,1,Business Class,Family Leisure,Johannesburg to Singapore via Doha,South Africa,9,mixed,-0.3,impressed,positive,63,18
1334,2019-01-04,2019,1,Business Class,Family Leisure,Johannesburg to Singapore via Doha,South Africa,9,mixed,-0.3,excited,positive,3,56
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,helpful,positive,149,6
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,customer service,positive,6,53
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,excellent,positive,309,1
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,impressive,positive,25,34
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,best flights,positive,1,58
1335,2019-01-04,2019,1,Economy Class,Solo Leisure,Sydney to Doha,Australia,9,positive,0.8,recommend,positive,37,28
1337,2019-01-02,2019,1,Business Class,Family Leisure,Los Angeles to Doha,Qatar,6,mixed,-0.3,friendly,positive,259,3
1337,2019-01-02,2019,1,Business Class,Family Leisure,Los Angeles to Doha,Qatar,6,mixed,-0.3,good,positive,245,4
1338,2019-01-01,2019,1,Economy Class,Solo Leisure,Doha to Copenhagen,Denmark,10,positive,0.8,happy,positive,26,33
1338,2019-01-01,2019,1,Economy Class,Solo Leisure,Doha to Copenhagen,Denmark,10,positive,0.8,experience,positive,8,51
1338,2019-01-01,2019,1,Economy Class,Solo Leisure,Doha to Copenhagen,Denmark,10,positive,0.8,good,positive,245,4
1339,2018-12-29,2018,12,Economy Class,Family Leisure,Perth to Munich via Doha,Australia,7,mixed,-0.2,tasty,positive,46,25
1339,2018-12-29,2018,12,Economy Class,Family Leisure,Perth to Munich via Doha,Australia,7,mixed,-0.2,remembered,positive,1,58
1341,2018-12-27,2018,12,Business Class,Solo Leisure,London to Doha,Malaysia,6,negative,-0.8,experience,positive,8,51
1342,2018-12-20,2018,12,Economy Class,Solo Leisure,Denpasar to Munich via Doha,Germany,5,negative,-0.7,good seats,positive,1,58
1342,2018-12-20,2018,12,Economy Class,Solo Leisure,Denpasar to Munich via Doha,Germany,5,negative,-0.7,nice staff,positive,1,58
1343,2018-12-19,2018,12,Business Class,Family Leisure,Doha to Los Angeles,Qatar,8,neutral,0.2,friendly,positive,259,3
1343,2018-12-19,2018,12,Business Class,Family Leisure,Doha to Los Angeles,Qatar,8,neutral,0.2,attentive,positive,127,11
1343,2018-12-19,2018,12,Business Class,Family Leisure,Doha to Los Angeles,Qatar,8,neutral,0.2,great movie selection,positive,1,58
1346,2018-12-17,2018,12,Economy Class,Solo Leisure,Sarajevo to Kuala Lumpur via Doha,Bosnia and Herzegovina,10,positive,0.9,impeccable,positive,32,29
1346,2018-12-17,2018,12,Economy Class,Solo Leisure,Sarajevo to Kuala Lumpur via Doha,Bosnia and Herzegovina,10,positive,0.9,service,positive,129,10
1346,2018-12-17,2018,12,Economy Class,Solo Leisure,Sarajevo to Kuala Lumpur via Doha,Bosnia and Herzegovina,10,positive,0.9,well,positive,8,51
1346,2018-12-17,2018,12,Economy Class,Solo Leisure,Sarajevo to Kuala Lumpur via Doha,Bosnia and Herzegovina,10,positive,0.9,maintained,positive,2,57
1347,2018-12-16,2018,12,Business Class,Solo Leisure,Kigali to Frankfurt via Doha,Vietnam,7,mixed,-0.3,top-notch,positive,5,54
1347,2018-12-16,2018,12,Business Class,Solo Leisure,Kigali to Frankfurt via Doha,Vietnam,7,mixed,-0.3,precision,positive,1,58
1349,2018-12-06,2018,12,Business Class,Business,Tbilisi to Jakarta via Doha,United Kingdom,4,mixed,-0.3,excellent,positive,309,1
1349,2018-12-06,2018,12,Business Class,Business,Tbilisi to Jakarta via Doha,United Kingdom,4,mixed,-0.3,assistance,positive,5,54
1350,2018-12-04,2018,12,Economy Class,Family Leisure,London to Mumbai via Doha,United States,10,positive,0.85,friendly,positive,259,3
1350,2018-12-04,2018,12,Economy Class,Family Leisure,London to Mumbai via Doha,United States,10,positive,0.85,helpful,positive,149,6
1350,2018-12-04,2018,12,Economy Class,Family Leisure,London to Mumbai via Doha,United States,10,positive,0.85,accommodate,positive,2,57
1350,2018-12-04,2018,12,Economy Class,Family Leisure,London to Mumbai via Doha,United States,10,positive,0.85,never disappointed,positive,1,58
1350,2018-12-04,2018,12,Economy Class,Family Leisure,London to Mumbai via Doha,United States,10,positive,0.85,recommend,positive,37,28
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,cordial,positive,2,57
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,comfortable,positive,304,2
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,excellent,positive,309,1
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,delicious,positive,61,20
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,tasty,positive,46,25
1351,2018-12-02,2018,12,Business Class,Solo Leisure,Doha to Bangkok,Poland,10,positive,0.95,beautifully presented,positive,3,56
1352,2018-11-27,2018,11,Business Class,Solo Leisure,Zurich to Bangkok via Doha,Switzerland,10,positive,0.9,impressed,positive,63,18
1352,2018-11-27,2018,11,Business Class,Solo Leisure,Zurich to Bangkok via Doha,Switzerland,10,positive,0.9,outstanding,positive,87,14
1352,2018-11-27,2018,11,Business Class,Solo Leisure,Zurich to Bangkok via Doha,Switzerland,10,positive,0.9,real 5-star airline,positive,1,58
1353,2018-11-24,2018,11,Economy Class,Couple Leisure,Edinburgh to Phuket via Doha,United Kingdom,4,negative,-0.8,entertainment,positive,9,50
1353,2018-11-24,2018,11,Economy Class,Couple Leisure,Edinburgh to Phuket via Doha,United Kingdom,4,negative,-0.8,seats,positive,4,55
1353,2018-11-24,2018,11,Economy Class,Couple Leisure,Edinburgh to Phuket via Doha,United Kingdom,4,negative,-0.8,staff,positive,16,43
1354,2018-11-24,2018,11,Economy Class,Solo Leisure,Doha to Geneva,Ireland,10,positive,0.9,excellent,positive,309,1
1354,2018-11-24,2018,11,Economy Class,Solo Leisure,Doha to Geneva,Ireland,10,positive,0.9,great,positive,197,5
1354,2018-11-24,2018,11,Economy Class,Solo Leisure,Doha to Geneva,Ireland,10,positive,0.9,above,positive,1,58
1354,2018-11-24,2018,11,Economy Class,Solo Leisure,Doha to Geneva,Ireland,10,positive,0.9,expectations,positive,1,58
1355,2018-11-18,2018,11,Business Class,Family Leisure,Hong Kong to Doha,Qatar,8,mixed,0.3,smooth,positive,48,24
1355,2018-11-18,2018,11,Business Class,Family Leisure,Hong Kong to Doha,Qatar,8,mixed,0.3,friendly,positive,259,3
1355,2018-11-18,2018,11,Business Class,Family Leisure,Hong Kong to Doha,Qatar,8,mixed,0.3,attentive,positive,127,11
1355,2018-11-18,2018,11,Business Class,Family Leisure,Hong Kong to Doha,Qatar,8,mixed,0.3,huge,positive,7,52
1355,2018-11-18,2018,11,Business Class,Family Leisure,Hong Kong to Doha,Qatar,8,mixed,0.3,well,positive,8,51
1356,2018-11-18,2018,11,Economy Class,Business,New York to Trivandrum via Doha,United States,3,negative,-0.8,meal,positive,1,58
1358,2018-11-17,2018,11,Economy Class,Business,Bangalore to Nice via Doha,India,1,negative,-0.8,good,positive,245,4
1359,2018-11-14,2018,11,Economy Class,Solo Leisure,Doha to Manchester,United Kingdom,5,negative,-0.7,customer service,positive,6,53
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,quality,positive,41,27
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,professional,positive,132,8
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,friendly,positive,259,3
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,welcomed,positive,6,53
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,surprised,positive,5,54
1360,2018-11-13,2018,11,Economy Class,Family Leisure,Hyderabad to Doha,Qatar,9,positive,0.9,extraordinary,positive,7,52
1361,2018-11-13,2018,11,Economy Class,Family Leisure,New York to Dhaka via Doha,United Kingdom,10,positive,0.95,best,positive,119,12
1361,2018-11-13,2018,11,Economy Class,Family Leisure,New York to Dhaka via Doha,United Kingdom,10,positive,0.95,nice,positive,130,9
1361,2018-11-13,2018,11,Economy Class,Family Leisure,New York to Dhaka via Doha,United Kingdom,10,positive,0.95,neat,positive,3,56
1363,2018-11-08,2018,11,Economy Class,Couple Leisure,London Heathrow to Doha,United Kingdom,9,positive,0.8,impeccable,positive,32,29
1363,2018-11-08,2018,11,Economy Class,Couple Leisure,London Heathrow to Doha,United Kingdom,9,positive,0.8,service,positive,129,10
1364,2018-11-07,2018,11,Economy Class,Family Leisure,Budapest to Singapore via Doha,Hungary,10,positive,0.9,helpful,positive,149,6
1364,2018-11-07,2018,11,Economy Class,Family Leisure,Budapest to Singapore via Doha,Hungary,10,positive,0.9,understanding,positive,5,54
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,incredible,positive,13,46
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,service,positive,129,10
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,genuinely,positive,1,58
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,caring,positive,29,31
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,spotless,positive,7,52
1365,2018-11-05,2018,11,Economy Class,Solo Leisure,Kuala Lumpur to Geneva via Doha,Malaysia,10,positive,0.95,good,positive,245,4
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,quality,positive,41,27
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,professional,positive,132,8
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,help,positive,6,53
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,smiling,positive,12,47
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,active,positive,2,57
1366,2018-11-05,2018,11,Economy Class,Solo Leisure,Nairobi to Doha,Mauritius,9,positive,0.85,good,positive,245,4
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,nice,positive,130,9
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,attentive,positive,127,11
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,great,positive,197,5
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,efficient,positive,62,19
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,friendly,positive,259,3
1367,2018-11-05,2018,11,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,Malaysia,9,positive,0.8,delicious,positive,61,20
1369,2018-11-03,2018,11,Business Class,Business,Jakarta to New York via Doha,Australia,10,positive,0.9,great,positive,197,5
1369,2018-11-03,2018,11,Business Class,Business,Jakarta to New York via Doha,Australia,10,positive,0.9,outstanding,positive,87,14
1369,2018-11-03,2018,11,Business Class,Business,Jakarta to New York via Doha,Australia,10,positive,0.9,memorable,positive,8,51
1369,2018-11-03,2018,11,Business Class,Business,Jakarta to New York via Doha,Australia,10,positive,0.9,fantastic,positive,74,16
1370,2018-11-02,2018,11,Economy Class,Solo Leisure,Dallas to Kathmandu via Doha,Nepal,3,satisfied,0.3,satisfied,positive,18,41
1371,2018-10-28,2018,10,Business Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.9,excellent,positive,309,1
1371,2018-10-28,2018,10,Business Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.9,changed,positive,2,57
1371,2018-10-28,2018,10,Business Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.9,privacy,positive,14,45
1371,2018-10-28,2018,10,Business Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.9,amenities,positive,2,57
1371,2018-10-28,2018,10,Business Class,Solo Leisure,Doha to New York JFK,United States,8,positive,0.9,quality,positive,41,27
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,smooth,positive,48,24
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,comfortable,positive,304,2
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,attentive,positive,127,11
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,clean,positive,78,15
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,engagingly talkative,positive,1,58
1372,2018-10-28,2018,10,Business Class,Solo Leisure,Kolkata to Doha,United States,8,positive,0.8,beautiful,positive,14,45
1373,2018-10-27,2018,10,Business Class,Family Leisure,Doha to Hong Kong,Qatar,7,mixed,0.3,service,positive,129,10
1373,2018-10-27,2018,10,Business Class,Family Leisure,Doha to Hong Kong,Qatar,7,mixed,0.3,excellent,positive,309,1
