review_id,review_date,year,month,reviewer_country,seat_type,type_of_traveller,route,aircraft,overall_rating_10,recommended,trip_verified,review_title,score_seat_comfort,score_cabin_staff,score_food_beverages,score_ife,score_ground_service,score_wifi,score_value_for_money,sentiment_overall,sentiment_score,emotion_primary,is_sarcastic,sarcasm_flag_reason,theme_seat_comfort,theme_cabin_crew,theme_food_beverage,theme_ife,theme_wifi,theme_lounge,theme_boarding,theme_cleanliness,theme_value,theme_punctuality,top_complaint,top_praise,competitor_mentioned,competitor_name,competitor_sentiment,would_rebook_signal,service_recovery_mentioned,loyalty_program_mentioned,positive_keywords,negative_keywords,product_implications
1209,2019-08-03,2019,8,Hong Kong,Business Class,Couple Leisure,Athens to Doha,A330,1,No,Yes,"""Horrible check in experience""",4,4,4,4,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,not_mentioned,Crew skipped business class queue,,False,,,no,False,False,,horrible | queuing | crew members | ignored | waited,Improve business class queue management | Enhance crew training for customer service
1210,2019-08-03,2019,8,United Kingdom,Economy Class,Solo Leisure,Manchester to Auckland via Doha,Boeing 777-200,10,Yes,Yes,"""staff make all the difference""",5,5,5,5,5,5,5,positive,0.9,satisfied,False,,positive,positive,neutral,positive,positive,not_mentioned,not_mentioned,not_mentioned,positive,positive,,staff make all the difference,True,Emirates,unfavourable_vs_qa,yes,False,False,nice | lovely | calm | delicious | touch | great,bumpy | afraid,Improve food options for nervous flyers. | None
1211,2019-08-03,2019,8,Iceland,Business Class,Couple Leisure,Mumbai to Copenhagen via Doha,Boeing 777-300ER,10,Yes,Yes,"""the best of the best""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,positive,not_mentioned,,Qatar Airways Business Class is 'the best of the best.',True,several other airlines,unfavourable_vs_qa,yes,False,False,best | attention to detail | comfort | privacy | service levels | spotless,,Enhance IFE experience for all classes. | None
1212,2019-08-03,2019,8,Poland,Economy Class,Solo Leisure,Warsaw to Singapore via Doha,A350-900 / A350-1000,10,Yes,Yes,"""it was just perfect""",5,5,5,5,5,5,5,positive,1.0,delighted,False,,not_mentioned,positive,positive,positive,neutral,neutral,neutral,positive,positive,not_mentioned,,it was just perfect,False,,,yes,False,False,perfect | seamless | pleasure | comprehensive | mouth-watering | attentive,,Improve seat comfort for economy class. | Enhance in-flight entertainment responsiveness.
1213,2019-07-31,2019,7,Australia,Business Class,Couple Leisure,Sydney to Venice via Doha,A380 /787/A330,10,Yes,Yes,"""had wonderful flights""",5,5,5,5,5,5,5,positive,0.9,delighted,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,positive,not_mentioned,,staff’s service was first rate,False,,,yes,False,False,wonderful | excellent | comfortable | first rate,,Improve IFE offerings for longer flights. | Enhance bar service with more variety.
1214,2019-07-31,2019,7,Oman,Business Class,Couple Leisure,Muscat to Houston via Doha,A350,10,Yes,Yes,"""Qsuite on the A350 is amazing""",5,5,5,5,5,5,5,positive,0.8,delighted,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,positive,not_mentioned,,Staff Ahmed provided excellent service,False,,,yes,True,True,amazing | wonderful | remarkable | admired | rewarded,disappointed,Improve seat availability communication | Recognize and reward exceptional staff
1215,2019-07-30,2019,7,France,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,Not Rated,5,No,Yes,"""Food the worse quality""",3,1,1,3,4,1,3,negative,-0.75,disappointed,False,,positive,negative,negative,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,positive,Food the worse quality,"Seats were comfortable, bigger plane, good entertainment",False,,,maybe,True,False,comfortable | good,bad | worse | quality | crowded | full | weird | sandwich | breakfast plate,Improve food quality and service | Address hygiene issues in toilets
1216,2019-07-28,2019,7,Serbia,Economy Class,Business,Stockholm to Chennai via Doha,A359 / A332,9,Yes,Yes,"""absolutely the best meals and drinks""",4,5,5,4,5,2,5,positive,0.8,satisfied,False,,neutral,positive,positive,negative,negative,not_mentioned,positive,not_mentioned,positive,positive,A330 had fewer lavatories and old screens.,"Outstanding choice of meals and drinks, awesome ground service at Hamad Airport.",True,competition,unfavourable_vs_qa,yes,False,False,value | best | outstanding | awesome,neglected | fewer | old,Improve A330 cabin facilities. | Enhance in-flight entertainment on A330.
1217,2019-07-27,2019,7,Thailand,Business Class,Family Leisure,Bangkok to Johannesburg via Doha,"Boeing 777-300ER, A350-900, Boeing 787-8",10,Yes,Yes,"""the best of the best""",5,5,5,4,3,5,5,positive,0.95,delighted,False,,positive,positive,positive,not_mentioned,positive,positive,neutral,positive,positive,not_mentioned,,Qsuite is the best way to travel,True,Singapore Airlines,neutral,yes,False,False,best | immaculate | excellent | comfortable | professional | friendly,mess | cracked window,Improve boarding process for business class | Enhance spacing in Al Mourjan lounge
1218,2019-07-24,2019,7,United States,Economy Class,Family Leisure,Calicut to Philadelphia via Doha,Not Rated,10,Yes,No,"""I really appreciate his help""",5,5,5,5,5,5,5,positive,0.9,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,appreciate his help to make the journey pleasant,False,,,yes,False,False,appreciate | help | pleasant,,Improve cabin crew training
1219,2019-07-23,2019,7,Thailand,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Not Rated,5,No,Yes,"""low GI fruit is not for diabetic people""",2,5,2,1,2,Not Rated,2,negative,-0.7,disappointed,False,,not_mentioned,positive,negative,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,"Meal not served per pre-selection, delayed flight",Cabin crew provided good services,False,,,no,False,False,good services,poor quality | slowly | not served | unacceptable | delayed,Improve in-flight entertainment responsiveness | Enhance diabetic meal options
1220,2019-07-23,2019,7,United Kingdom,Economy Class,Business,Sydney to Doha,Not Rated,1,No,Yes,"""my booked seat isn’t available""",1,1,2,3,1,5,1,negative,-0.8,frustrated,False,,neutral,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,neutral,"booked seat not available, crew rude",,False,,,no,True,False,,rude | unattentive | blocked | angry,Improve crew training and supervision | Ensure accurate seat allocation
1221,2019-07-17,2019,7,United Kingdom,First Class,Family Leisure,Paris CDG to Bangkok via Doha,A380 & Boeing 777-300ER,7,Yes,Yes,"""this puts Qatar among the best carriers""",3,1,3,3,3,4,3,mixed,0.3,satisfied,False,,positive,neutral,negative,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,service in between was minimal,"extremely comfy, quiet and roomy",True,KLM,unfavourable_vs_qa,no,False,False,comfortable | improved | cool,light | tasteless | minimal,Improve in-flight service between stops. | None
1222,2019-07-15,2019,7,Germany,Economy Class,Solo Leisure,Frankfurt to Kuala Lumpur via Doha,Not Rated,10,Yes,Yes,"""Both legs were great""",5,5,5,5,5,Not Rated,5,positive,0.9,delighted,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,Both legs were great,True,Emirates,favourable_vs_qa,yes,False,False,great | comfortable | superb | tending | personal,,Improve in-flight entertainment options. | None
1223,2019-07-14,2019,7,Germany,Business Class,Solo Leisure,Cape Town to Ankara via Doha,A359 / A320,2,No,Yes,"""usual high standard service""",1,4,3,1,3,1,1,mixed,-0.5,disappointed,False,,negative,positive,neutral,neutral,neutral,not_mentioned,neutral,neutral,negative,positive,uncomfortable small non lie-flat seats,"quiet and comfortable A350, with the usual high standard service",False,,,no,False,False,usual high standard service | quiet | comfortable,uncomfortable | non lie-flat seats | small | worst Business Class flight,Improve business class seat comfort. | Maintain high cabin crew standards.
1224,2019-07-12,2019,7,Iceland,Business Class,Couple Leisure,Copenhagen to Bombay via Doha,Boeing 777-300ER,10,Yes,Yes,"""""on-board service is exceptional""",5,5,4,5,4,5,4,positive,0.9,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,positive,negative,positive,positive,not_mentioned,boarding process in Doha could have been streamlined,"on-board service is exceptional, finest Business Class seat to date",False,,,yes,False,False,exceptional | finest | spotless | thoughtfully designed | truly raised the bar | first rate,could have been streamlined,Improve Doha boarding process for efficiency. | Maintain high standards of cleanliness and service.
1225,2019-07-07,2019,7,United States,Economy Class,Solo Leisure,Dallas Ft Worth to Doha,A350-1000,9,Yes,Yes,"""flight attendants were awesome""",3,5,5,4,3,4,3,positive,0.85,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,flight attendants were awesome,False,,,yes,False,False,appreciate | awesome | efforts | continue flying,,Improve cabin crew training and support
1226,2019-07-04,2019,7,United States,First Class,Business,Chicago to Istanbul via Doha,Not Rated,3,No,Yes,"""was told my baggage delayed""",4,4,4,Not Rated,1,Not Rated,3,negative,-0.8,frustrated,False,,not_mentioned,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,Baggage not delivered on time,,False,,,no,False,False,,delayed | didn't get | nobody responds,Improve baggage tracking system | Enhance customer service response time
1227,2019-07-01,2019,7,United Kingdom,Business Class,Solo Leisure,London to Bangkok via Doha,Boeing 777ER / 787/ A350-100,9,Yes,Yes,"""Staff friendly and will chat""",5,5,4,5,5,3,4,mixed,0.3,satisfied,False,,positive,positive,negative,not_mentioned,not_mentioned,neutral,negative,not_mentioned,positive,negative,Slow food service on return flight,Friendly and engaging cabin crew,False,,,yes,False,False,friendly | chat | great | welcome,awkward | lacklustre | chaotic | slow,Improve food service speed in Business Class | Enhance check-in process efficiency
1228,2019-06-25,2019,6,Australia,Economy Class,Solo Leisure,Dublin to Sydney via Doha,Not Rated,5,No,Yes,"""better if they had upgraded me""",3,2,2,2,4,Not Rated,3,negative,-0.75,disappointed,False,,negative,neutral,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,positive,seat cramped and non-functional USB port,,False,,,no,True,False,safe | sound,cramped | cannot recline properly | not offered drinks | USB port wasn't working,Improve seat comfort and functionality | Enhance in-flight service during overnight flights
1229,2019-06-25,2019,6,Qatar,Economy Class,Family Leisure,Doha to Kuwait,Not Rated,1,No,Yes,"""asked all those security questions""",5,5,5,5,1,5,4,negative,-0.8,frustrated,False,,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,neutral,not_mentioned,Additional security screening at boarding gate,,False,,,maybe,False,True,love,unhappy | delayed | asked | security questions | held up | refused | bad way,Improve customer service response to complaints | Clarify secondary security screening process
1230,2019-06-24,2019,6,Canada,Economy Class,Family Leisure,Kochi to Houston via Doha,A350,5,No,Yes,"""missed my WestJet flight""",2,4,4,2,1,3,3,neutral,0.1,frustrated,False,,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,missed connection due to delay,,True,WestJet,unfavourable_vs_qa,maybe,True,False,arranged | guided,delayed | missed,Improve connection management for delayed flights. | None
1231,2019-06-24,2019,6,Kuwait,Economy Class,Family Leisure,Kuwait to Munich via Doha,A330-300 / Boeing B777-300ER,10,Yes,Yes,"""Improved a lot since my last flight""",5,5,5,5,5,5,5,positive,0.9,delighted,False,,positive,positive,positive,positive,positive,neutral,neutral,not_mentioned,positive,positive,,Improved a lot since last flight,False,,,yes,False,False,great | fantastic | beautiful | excellent | amazing | improved,outdated | dry,Enhance A330-300 IFE system | Expand Doha lounge amenities
1232,2019-06-16,2019,6,India,Economy Class,Solo Leisure,Philadelphia to Delhi via Doha,Not Rated,10,Yes,Yes,"""Keep up the beautiful work""",5,5,5,5,5,5,5,positive,0.95,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,"best treatment possible, staff were the best",False,,,yes,False,False,smooth | comfortable | best | beautiful work,,Improve in-flight entertainment options | Enhance food and beverage service
1233,2019-06-14,2019,6,United Kingdom,Economy Class,Solo Leisure,Hanoi to London via Doha,A380 / Boeing 787,1,No,Yes,"""baggage handling is terrible""",5,5,5,5,1,5,1,mixed,-0.4,frustrated,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,negative,positive,baggage handling is terrible,,False,,,maybe,False,False,excellent | flight | check-in,terrible | destroyed | insult | compensation,Improve baggage handling procedures. | Offer fair compensation for damaged luggage.
1234,2019-06-14,2019,6,Australia,Economy Class,Family Leisure,Melbourne to Milan via Doha,A380,1,No,Yes,"""no bassinets available""",Not Rated,5,Not Rated,Not Rated,1,Not Rated,1,negative,-0.85,disappointed,False,,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,negative,neutral,"Seats re-assigned, no bassinets available",,False,,,no,True,False,,disappointed | re-allocated | dismissed | not offered,Improve seat allocation process to avoid re-allocations. | Enhance customer service training for handling complaints.
1235,2019-06-13,2019,6,New Zealand,Business Class,Solo Leisure,Doha to Auckland,Not Rated,10,Yes,Yes,"""polite, friendly, helpful and impeccably turned out""",4,5,5,5,4,Not Rated,5,positive,0.95,delighted,False,,not_mentioned,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,positive,not_mentioned,,"polite, friendly, helpful and impeccably turned out",False,,,yes,False,False,pleasure | best | polite | friendly | helpful | impeccably,,Improve cabin crew training and support | Maintain high standards of cleanliness
1236,2019-06-12,2019,6,Germany,Economy Class,Solo Leisure,Frankfurt to Kuala Lumpur via Doha,Not Rated,10,Yes,Yes,"""flight was great""",5,5,5,5,5,Not Rated,4,positive,0.8,satisfied,False,,not_mentioned,positive,positive,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,"flight attendants were attentive and nice, food was great",True,Emirates,unfavourable_vs_qa,yes,False,False,great | attentive | nice | good | surprisingly | like,spicy,Improve food options for non-spicy preferences | None
1237,2019-06-11,2019,6,Australia,Economy Class,Solo Leisure,Sydney to Milan via Doha,Boeing 777-300ER /A350-900,4,No,Yes,"""next flight was 7 hours later""",5,5,4,3,1,4,4,negative,-0.8,frustrated,False,,negative,neutral,not_mentioned,neutral,not_mentioned,negative,negative,neutral,negative,negative,"next flight was 7 hours later, ruined travel plans",,False,,,no,False,False,flights,late | closed | forced | uncomfortable | announcements | ruined,Improve connection management and backup plans. | Enhance lounge comfort and amenities.
